LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
DEN-00749,80202,Downtown,Single Family,2,3,890,611000,600509,686.52,3,2024-09-16,Sold,AGT-023
DEN-00750,80205,Five Points,Condo,3,2,1092,507000,494118,464.29,15,2024-03-04,Sold,AGT-014
DEN-00751,80205,Five Points,Condo,3,2,1151,490000,505499,425.72,26,2024-05-10,Sold,AGT-025
DEN-00752,80207,Park Hill,Townhouse,4,2,893,474000,,530.8,22,2024-09-02,Active,AGT-048
DEN-00753,80209,Washington Park,Condo,2,2,791,872000,,1102.4,13,2024-07-31,Active,AGT-044
DEN-00754,80202,Downtown,Townhouse,4,2,965,1162329.5944707002,1214575,1204.49,9,2024-10-25,Sold,AGT-028
DEN-00755,80218,Congress Park,Townhouse,4,1,659,518000,527968,786.04,18,2024-09-05,Sold,AGT-047
DEN-00756,80205,Five Points,Condo,3,4,618,472000,489304,763.75,14,2024-05-30,Sold,AGT-008
DEN-00757,80205,Five Points,Single Family,5,3,999,380000,370057,380.38,18,2024-12-25,Sold,AGT-032
DEN-00758,80202,Downtown,Townhouse,4,1,969,689000,701978,711.04,6,2024-05-27,Sold,AGT-005
DEN-00759,80205,Five Points,Single Family,3,2,710,438000,453634,616.9,20,2024-05-23,Sold,AGT-041
DEN-00760,80218,Congress Park,Condo,3,1,925,559000,,604.32,14,2024-08-08,Active,AGT-017
DEN-00761,80207,Park Hill,Multi-Family,2,4,625,520000,516738,832.0,12,2024-10-13,Sold,AGT-041
DEN-00762,80205,Five Points,Single Family,4,3,598,537000,558431,897.99,15,2024-10-15,Sold,AGT-049
DEN-00763,80206,Cherry Creek,Single Family,3,3,942,997000,1027449,1058.39,8,2024-03-22,Sold,AGT-024
DEN-00764,80218,Congress Park,Condo,4,4,625,628000,645272,1004.8,24,2024-10-31,Sold,AGT-043
DEN-00765,80210,University,Condo,2,4,838,588000,,701.67,16,2024-02-19,Active,AGT-040
DEN-00766,80210,University,Single Family,2,2,819,667000,663955,814.41,8,2024-09-18,Sold,AGT-035
DEN-00767,80207,Park Hill,Multi-Family,4,1,846,587000,,693.85,17,2024-03-06,Active,AGT-036
DEN-00768,80203,Capitol Hill,Condo,3,2,775,571000,563036,736.77,16,2024-01-14,Sold,AGT-003
DEN-00769,80204,West Colfax,Single Family,3,3,839,426000,446838,507.75,23,2024-10-05,Sold,AGT-005
DEN-00770,80202,Downtown,Townhouse,4,2,664,723000,708295,1088.86,7,2024-07-18,Sold,AGT-014
DEN-00771,80204,West Colfax,Single Family,3,1,773,463000,466955,598.97,20,2024-08-13,Sold,AGT-039
DEN-00772,80202,Downtown,Single Family,5,4,889,673000,664317,757.03,12,2024-06-17,Sold,AGT-047
DEN-00773,80202,Downtown,Single Family,4,2,906,708000,700181,781.46,13,2024-07-04,Sold,AGT-043
DEN-00774,80207,Park Hill,Condo,3,3,1007,627000,,622.64,12,2024-05-07,Active,AGT-018
DEN-00775,80218,Congress Park,Single Family,3,3,935,513000,501500,548.66,1,2024-07-04,Sold,AGT-037
DEN-00776,80205,Five Points,Condo,2,3,686,590000,,860.06,14,2024-02-27,Active,AGT-014
DEN-00777,80207,Park Hill,Condo,3,4,1117,476000,469349,426.14,17,2024-01-01,Sold,AGT-014
DEN-00778,80205,Five Points,Condo,4,3,607,462000,,761.12,15,2024-12-01,Active,AGT-042
DEN-00779,80204,West Colfax,Single Family,3,1,742,864200.777250732,875952,1164.69,26,2024-06-11,Sold,AGT-039
DEN-00780,80220,Montclair,Townhouse,4,4,665,487000,484602,732.33,23,2024-08-30,Sold,AGT-048
DEN-00781,80210,University,Condo,3,2,914,630000,631217,689.28,12,2024-06-30,Sold,AGT-003
DEN-00782,80209,Washington Park,Condo,4,4,869,725000,736054,834.29,12,2024-11-20,Sold,AGT-045
DEN-00783,80210,University,Townhouse,4,3,704,532000,535127,755.68,4,2024-03-14,Sold,AGT-014
DEN-00784,80210,University,Single Family,2,3,638,616000,622816,965.52,18,2024-12-08,Sold,AGT-028
DEN-00785,80218,Congress Park,Single Family,4,2,771,668000,671348,866.41,14,2024-04-15,Sold,AGT-004
DEN-00786,80210,University,Condo,4,4,790,663000,,839.24,9,2024-04-05,Active,AGT-016
DEN-00787,80210,University,Single Family,3,2,451,722000,737549,1600.89,5,2024-02-13,Sold,AGT-034
DEN-00788,80218,Congress Park,Multi-Family,3,1,793,516000,,650.69,1,2024-09-27,Active,AGT-028
DEN-00789,80202,Downtown,Townhouse,3,1,1084,583000,,537.82,9,2024-09-26,Active,AGT-029
DEN-00790,80204,West Colfax,Condo,5,1,443,337000,,760.72,26,2024-03-12,Active,AGT-011
DEN-00791,80207,Park Hill,Single Family,2,2,690,548000,,794.2,16,2024-05-07,Active,AGT-012
DEN-00792,80210,University,Townhouse,4,3,793,690000,698253,870.11,15,2024-04-19,Sold,AGT-013
DEN-00793,80204,West Colfax,Single Family,3,4,858,361000,369038,420.75,20,2024-05-06,Sold,AGT-014
DEN-00794,80220,Montclair,Townhouse,4,4,1170,454000,,388.03,24,2024-01-24,Active,AGT-024
DEN-00795,80205,Five Points,Single Family,5,1,915,551000,539123,602.19,18,2024-09-04,Sold,AGT-030
DEN-00796,80202,Downtown,Single Family,5,2,908,692000,694202,762.11,21,2024-12-01,Sold,AGT-017
DEN-00797,80203,Capitol Hill,Condo,4,2,684,438000,440101,640.35,14,2024-08-19,Sold,AGT-043
DEN-00798,80206,Cherry Creek,Single Family,4,3,1026,838000,,816.76,7,2024-09-10,Active,AGT-019
DEN-00799,80202,Downtown,Single Family,3,2,815,661000,667727,811.04,16,2024-12-28,Sold,AGT-007
DEN-00800,80205,Five Points,Townhouse,2,3,885,552000,544364,623.73,15,2024-04-30,Sold,AGT-035
DEN-00801,80207,Park Hill,Condo,2,1,1016,533000,554112,524.61,15,2024-04-14,Sold,AGT-001
DEN-00802,80210,University,Townhouse,3,3,524,594000,620108,1133.59,11,2024-03-15,Sold,AGT-026
DEN-00803,80204,West Colfax,Multi-Family,4,2,629,401000,398083,637.52,23,2024-08-20,Sold,AGT-022
DEN-00804,80220,Montclair,Multi-Family,3,1,838,556000,,663.48,25,2024-06-19,Active,AGT-021
DEN-00805,80218,Congress Park,Townhouse,4,4,865,693000,,801.16,20,2024-02-23,Active,AGT-003
DEN-00806,80203,Capitol Hill,Condo,5,4,755,482000,475773,638.41,30,2024-01-25,Sold,AGT-015
DEN-00807,80220,Montclair,Single Family,3,3,791,462000,483623,584.07,25,2024-09-28,Sold,AGT-020
DEN-00808,80204,West Colfax,Single Family,4,2,532,394000,388550,740.6,13,2024-07-30,Sold,AGT-021
DEN-00809,80205,Five Points,Multi-Family,5,3,547,488000,508350,892.14,13,2024-02-24,Sold,AGT-018
DEN-00810,80202,Downtown,Townhouse,3,2,759,809000,810934,1065.88,5,2024-12-06,Sold,AGT-008
DEN-00811,80204,West Colfax,Townhouse,3,2,638,402000,409848,630.09,27,2024-10-31,Sold,AGT-015
DEN-00812,80204,West Colfax,Condo,5,3,742,431000,,580.86,22,2024-07-20,Active,AGT-008
DEN-00813,80206,Cherry Creek,Townhouse,2,4,1341,877000,888774,653.99,10,2024-05-20,Sold,AGT-038
DEN-00814,80206,Cherry Creek,Single Family,3,2,1007,893000,884848,886.79,14,2024-09-30,Sold,AGT-037
DEN-00815,80206,Cherry Creek,Single Family,5,3,1072,902000,911761,841.42,9,2024-09-20,Sold,AGT-026
DEN-00816,80207,Park Hill,Townhouse,5,3,751,603000,629731,802.93,15,2024-07-01,Sold,AGT-007
DEN-00817,80218,Congress Park,Single Family,2,2,892,606000,,679.37,18,2024-08-15,Active,AGT-037
DEN-00818,80203,Capitol Hill,Single Family,5,3,672,477000,,709.82,14,2024-10-21,Active,AGT-041
DEN-00819,80209,Washington Park,Condo,3,3,793,928000,,1170.24,11,2024-12-30,Active,AGT-004
DEN-00820,80206,Cherry Creek,Townhouse,2,4,1031,867000,,840.93,8,2024-05-27,Active,AGT-008
DEN-00821,80203,Capitol Hill,Single Family,4,2,712,470000,,660.11,21,2024-02-18,Active,AGT-031
DEN-00822,80210,University,Single Family,3,3,886,624000,,704.29,12,2024-02-10,Active,AGT-046
DEN-00823,80204,West Colfax,Multi-Family,3,3,546,397000,414122,727.11,24,2024-06-01,Sold,AGT-003
DEN-00824,80220,Montclair,Single Family,2,3,567,477000,,841.27,19,2024-10-20,Active,AGT-028
DEN-00825,80205,Five Points,Townhouse,3,2,850,511000,499154,601.18,7,2024-02-15,Sold,AGT-015
DEN-00826,80218,Congress Park,Condo,3,1,830,572000,574833,689.16,11,2024-01-29,Sold,AGT-028
DEN-00827,80206,Cherry Creek,Single Family,4,2,1060,887000,864318,836.79,14,2024-12-03,Sold,AGT-013
DEN-00828,80206,Cherry Creek,Multi-Family,3,2,1010,960000,,950.5,12,2024-09-05,Active,AGT-050
DEN-00829,80206,Cherry Creek,Condo,5,2,944,827000,831756,876.06,9,2024-02-05,Sold,AGT-010
DEN-00830,80204,West Colfax,Single Family,4,4,509,430000,439938,844.79,25,2024-09-08,Sold,AGT-027
DEN-00831,80203,Capitol Hill,Single Family,4,3,721,361000,364003,500.69,18,2024-01-27,Sold,AGT-034
DEN-00832,80209,Washington Park,Single Family,3,1,875,840000,850536,960.0,2,2024-06-03,Sold,AGT-014
DEN-00833,80204,West Colfax,Condo,5,2,601,416000,413296,692.18,25,2024-07-25,Sold,AGT-032
DEN-00834,80202,Downtown,Multi-Family,3,1,975,731000,716979,749.74,2,2024-10-11,Sold,AGT-040
DEN-00835,80207,Park Hill,Multi-Family,3,2,847,516000,,609.21,15,2024-12-15,Active,AGT-008
DEN-00836,80209,Washington Park,Condo,2,4,901,854000,,947.84,18,2024-01-26,Active,AGT-038
DEN-00837,80207,Park Hill,Single Family,3,2,856,523000,,610.98,13,2024-08-20,Active,AGT-008
DEN-00838,80218,Congress Park,Condo,4,1,728,539000,550015,740.38,11,2024-07-25,Sold,AGT-042
DEN-00839,80210,University,Multi-Family,3,2,673,622000,641305,924.22,15,2024-04-08,Sold,AGT-017
DEN-00840,80202,Downtown,Condo,4,2,1046,641000,658398,612.81,8,2024-03-05,Sold,AGT-014
DEN-00841,80204,West Colfax,Single Family,3,2,1019,368000,373277,361.14,21,2024-06-16,Sold,AGT-031
DEN-00842,80203,Capitol Hill,Single Family,3,1,733,448000,458404,611.19,22,2024-11-12,Sold,AGT-019
DEN-00843,80206,Cherry Creek,Condo,4,2,1128,884000,,783.69,14,2024-08-09,Active,AGT-003
DEN-00844,80207,Park Hill,Condo,4,2,1029,496000,,482.02,26,2024-06-02,Active,AGT-031
DEN-00845,80220,Montclair,Condo,5,3,905,497000,499388,549.17,36,2024-06-24,Sold,AGT-048
DEN-00846,80209,Washington Park,Multi-Family,3,4,912,725000,760642,794.96,19,2024-04-30,Sold,AGT-019
DEN-00847,80207,Park Hill,Single Family,3,2,820,559000,574615,681.71,18,2024-06-14,Sold,AGT-017
DEN-00848,80204,West Colfax,Townhouse,5,3,476,419000,426536,880.25,12,2024-04-02,Sold,AGT-025
DEN-00849,80218,Congress Park,Condo,4,3,996,1111300.1092717282,1132219,1115.76,11,2024-03-25,Sold,AGT-013
DEN-00850,80204,West Colfax,Single Family,3,2,640,389000,393402,607.81,27,2024-01-20,Sold,AGT-002
DEN-00851,80220,Montclair,Single Family,3,2,862,519000,,602.09,20,2024-03-04,Active,AGT-022
DEN-00852,80204,West Colfax,Single Family,4,2,676,539000,541981,797.34,24,2024-03-08,Sold,AGT-050
DEN-00853,80202,Downtown,Single Family,3,4,1192,546000,555849,458.05,21,2024-05-14,Sold,AGT-043
DEN-00854,80220,Montclair,Townhouse,4,1,879,471000,464928,535.84,16,2024-10-25,Sold,AGT-027
DEN-00855,80202,Downtown,Condo,5,2,1097,690000,722239,628.99,3,2024-12-03,Sold,AGT-041
DEN-00856,80206,Cherry Creek,Condo,3,2,830,1011000,1057668,1218.07,16,2024-07-24,Sold,AGT-032
DEN-00857,80218,Congress Park,Multi-Family,4,1,917,582000,566288,634.68,15,2024-08-17,Sold,AGT-011
DEN-00858,80220,Montclair,Condo,4,3,825,441000,,534.55,9,2024-05-07,Active,AGT-043
DEN-00859,80210,University,Single Family,3,2,944,711000,728946,753.18,15,2024-04-26,Sold,AGT-025
DEN-00860,80210,University,Single Family,4,3,815,697000,681214,855.21,15,2024-10-29,Sold,AGT-012
DEN-00861,80207,Park Hill,Single Family,3,4,803,521000,526405,648.82,14,2024-01-27,Sold,AGT-041
DEN-00862,80207,Park Hill,Condo,3,1,590,367000,361995,622.03,26,2024-04-24,Sold,AGT-001
DEN-00863,80203,Capitol Hill,Condo,4,1,628,539000,539760,858.28,12,2024-05-23,Sold,AGT-048
DEN-00864,80218,Congress Park,Multi-Family,3,2,792,628000,,792.93,19,2024-07-02,Active,AGT-022
DEN-00865,80205,Five Points,Single Family,4,2,525,458000,,872.38,26,2024-06-20,Active,AGT-003
DEN-00866,80207,Park Hill,Single Family,4,3,900,562000,584050,624.44,20,2024-06-21,Sold,AGT-022
DEN-00867,80209,Washington Park,Townhouse,2,1,961,723000,735107,752.34,15,2024-01-24,Sold,AGT-011
DEN-00868,80202,Downtown,Single Family,3,4,870,661000,,759.77,5,2024-08-16,Active,AGT-001
DEN-00869,80205,Five Points,Single Family,2,3,614,529000,,861.56,19,2024-11-09,Active,AGT-010
DEN-00870,80210,University,Condo,3,2,1095,599000,601327,547.03,17,2024-07-05,Sold,AGT-007
DEN-00871,80220,Montclair,Condo,3,2,819,518000,530009,632.48,13,2024-05-31,Sold,AGT-030
DEN-00872,80204,West Colfax,Single Family,3,4,734,769232.8127671565,,1048.0,16,2024-02-03,Active,AGT-049
DEN-00873,80220,Montclair,Condo,3,4,577,480000,476349,831.89,25,2024-07-18,Sold,AGT-013
DEN-00874,80203,Capitol Hill,Condo,2,2,915,434000,452478,474.32,20,2024-02-14,Sold,AGT-002
DEN-00875,80207,Park Hill,Multi-Family,3,2,890,479000,469389,538.2,4,2024-05-19,Sold,AGT-016
DEN-00876,80220,Montclair,Single Family,4,1,632,498000,519380,787.97,14,2024-11-20,Sold,AGT-049
DEN-00877,80204,West Colfax,Single Family,5,2,1014,500000,523279,493.1,17,2024-09-28,Sold,AGT-026
DEN-00878,80203,Capitol Hill,Single Family,4,2,643,349000,344565,542.77,22,2024-10-03,Sold,AGT-005
DEN-00879,80207,Park Hill,Single Family,5,2,618,465000,477785,752.43,28,2024-09-04,Sold,AGT-024
DEN-00880,80206,Cherry Creek,Single Family,3,4,1074,834000,849073,776.54,6,2024-09-24,Sold,AGT-024
DEN-00881,80204,West Colfax,Single Family,5,3,755,403000,404124,533.77,22,2024-08-22,Sold,AGT-004
DEN-00882,80204,West Colfax,Single Family,2,2,778,336000,327392,431.88,11,2024-09-10,Sold,AGT-035
DEN-00883,80202,Downtown,Condo,4,3,772,818000,849858,1059.59,5,2024-06-03,Sold,AGT-025
DEN-00884,80218,Congress Park,Townhouse,3,2,690,418000,,605.8,21,2024-04-22,Active,AGT-014
DEN-00885,80207,Park Hill,Single Family,3,3,811,473000,465672,583.23,17,2024-08-02,Sold,AGT-007
DEN-00886,80206,Cherry Creek,Single Family,4,3,832,831000,,998.8,1,2024-11-21,Active,AGT-038
DEN-00887,80204,West Colfax,Single Family,5,2,947,341000,,360.08,25,2024-09-16,Active,AGT-046
DEN-00888,80220,Montclair,Condo,3,2,648,887692.960254346,868591,1369.9,13,2024-10-14,Sold,AGT-012
DEN-00889,80205,Five Points,Condo,4,3,1023,402000,414080,392.96,24,2024-12-31,Sold,AGT-021
DEN-00890,80210,University,Townhouse,3,2,596,644000,,1080.54,20,2024-04-17,Active,AGT-049
DEN-00891,80203,Capitol Hill,Condo,3,3,879,457000,447835,519.91,10,2024-11-03,Sold,AGT-014
DEN-00892,80210,University,Single Family,4,2,952,666000,,699.58,13,2024-06-18,Active,AGT-042
DEN-00893,80204,West Colfax,Condo,3,1,758,484000,470874,638.52,16,2024-06-29,Sold,AGT-034
DEN-00894,80210,University,Single Family,2,2,938,616000,646272,656.72,14,2024-08-04,Sold,AGT-022
DEN-00895,80203,Capitol Hill,Townhouse,4,3,811,425000,,524.04,24,2024-01-23,Active,AGT-025
DEN-00896,80209,Washington Park,Condo,5,4,813,720000,725006,885.61,11,2024-04-16,Sold,AGT-032
DEN-00897,80203,Capitol Hill,Condo,3,2,884,438000,427056,495.48,18,2024-01-20,Sold,AGT-041
DEN-00898,80218,Congress Park,Townhouse,4,2,1046,625000,651394,597.51,16,2024-04-13,Sold,AGT-006
DEN-00899,80209,Washington Park,Townhouse,2,2,948,817000,,861.81,2,2024-12-02,Active,AGT-032
DEN-00900,80203,Capitol Hill,Townhouse,4,3,800,398000,411528,497.5,15,2024-10-20,Sold,AGT-013
DEN-00901,80204,West Colfax,Townhouse,5,3,742,505000,501521,680.59,26,2024-06-05,Sold,AGT-022
DEN-00902,80204,West Colfax,Condo,3,2,610,418000,411421,685.25,14,2024-11-09,Sold,AGT-020
DEN-00903,80203,Capitol Hill,Condo,2,2,550,361000,,656.36,12,2024-08-21,Active,AGT-036
DEN-00904,80207,Park Hill,Condo,4,2,741,597000,611985,805.67,14,2024-05-11,Sold,AGT-029
DEN-00905,80206,Cherry Creek,Single Family,3,3,954,972000,1000229,1018.87,8,2024-06-02,Sold,AGT-015
DEN-00906,80206,Cherry Creek,Single Family,3,3,992,834000,829455,840.73,14,2024-11-13,Sold,AGT-026
DEN-00907,80204,West Colfax,Condo,4,3,672,467000,,694.94,21,2024-02-05,Active,AGT-041
DEN-00908,80209,Washington Park,Condo,3,3,777,773000,791601,994.85,10,2024-02-21,Sold,AGT-026
DEN-00909,80220,Montclair,Townhouse,4,3,1063,568000,559587,534.34,21,2024-08-11,Sold,AGT-028
DEN-00910,80202,Downtown,Condo,3,2,623,748000,,1200.64,22,2024-04-18,Active,AGT-031
DEN-00911,80209,Washington Park,Condo,3,3,902,780000,776143,864.75,4,2024-04-15,Sold,AGT-021
DEN-00912,80220,Montclair,Single Family,3,3,897,568000,586634,633.22,20,2024-04-15,Sold,AGT-012
DEN-00913,80203,Capitol Hill,Single Family,3,1,570,429000,448625,752.63,18,2024-10-12,Sold,AGT-040
DEN-00914,80207,Park Hill,Single Family,3,2,674,503000,524055,746.29,12,2024-02-04,Sold,AGT-042
DEN-00915,80207,Park Hill,Single Family,2,2,749,458000,,611.48,13,2024-09-01,Active,AGT-037
DEN-00916,80206,Cherry Creek,Condo,4,3,1084,1107000,1111124,1021.22,5,2024-10-12,Sold,AGT-012
DEN-00917,80202,Downtown,Condo,5,1,922,675000,692015,732.1,8,2024-02-26,Sold,AGT-032
DEN-00918,80218,Congress Park,Single Family,2,2,727,567000,,779.92,13,2024-08-11,Active,AGT-010
DEN-00919,80206,Cherry Creek,Condo,4,2,850,1054000,1033891,1240.0,11,2024-04-01,Sold,AGT-003
DEN-00920,80205,Five Points,Single Family,4,1,644,538000,527183,835.4,22,2024-07-25,Sold,AGT-010
DEN-00921,80209,Washington Park,Condo,3,4,1078,740000,726095,686.46,9,2024-12-30,Sold,AGT-037
DEN-00922,80209,Washington Park,Condo,4,2,805,1742757.641244567,,2164.92,9,2024-10-27,Active,AGT-011
DEN-00923,80204,West Colfax,Condo,3,2,541,439000,,811.46,23,2024-02-12,Active,AGT-030
DEN-00924,80204,West Colfax,Townhouse,2,1,820,381000,,464.63,20,2024-05-10,Active,AGT-018
DEN-00925,80206,Cherry Creek,Condo,3,2,1020,941000,977509,922.55,10,2024-08-30,Sold,AGT-036
DEN-00926,80209,Washington Park,Townhouse,3,2,814,715000,,878.38,10,2024-07-01,Active,AGT-019
DEN-00927,80206,Cherry Creek,Single Family,2,2,1113,937000,,841.87,13,2024-06-01,Active,AGT-032
DEN-00928,80220,Montclair,Condo,2,4,903,537000,563512,594.68,11,2024-05-23,Sold,AGT-045
DEN-00929,80202,Downtown,Condo,5,1,944,721000,714441,763.77,16,2024-04-13,Sold,AGT-009
DEN-00930,80203,Capitol Hill,Condo,3,3,964,511000,505972,530.08,22,2024-10-04,Sold,AGT-010
DEN-00931,80202,Downtown,Single Family,3,3,857,685000,683738,799.3,14,2024-12-17,Sold,AGT-029
DEN-00932,80210,University,Single Family,4,3,928,539000,535143,580.82,11,2024-04-13,Sold,AGT-035
DEN-00933,80218,Congress Park,Townhouse,4,3,677,563000,,831.61,24,2024-03-18,Active,AGT-038
DEN-00934,80206,Cherry Creek,Condo,4,3,1051,963000,1007322,916.27,4,2024-10-01,Sold,AGT-049
DEN-00935,80218,Congress Park,Condo,2,2,835,475000,472945,568.86,12,2024-08-14,Sold,AGT-017
DEN-00936,80207,Park Hill,Single Family,2,3,994,699000,,703.22,17,2024-11-01,Active,AGT-006
DEN-00937,80202,Downtown,Single Family,5,2,965,661000,690346,684.97,8,2024-02-19,Sold,AGT-035
DEN-00938,80220,Montclair,Multi-Family,3,2,704,1040934.7986418522,1035804,1478.6,20,2024-08-30,Sold,AGT-015
DEN-00939,80220,Montclair,Condo,4,2,879,441000,438835,501.71,17,2024-09-08,Sold,AGT-028
DEN-00940,80203,Capitol Hill,Single Family,4,1,690,428000,,620.29,12,2024-06-11,Active,AGT-019
DEN-00941,80204,West Colfax,Townhouse,3,2,756,404000,422096,534.39,13,2024-07-06,Sold,AGT-033
DEN-00942,80220,Montclair,Multi-Family,4,3,613,503000,521681,820.55,19,2024-08-04,Sold,AGT-012
DEN-00943,80220,Montclair,Townhouse,4,2,788,573000,595167,727.16,15,2024-03-07,Sold,AGT-035
DEN-00944,80220,Montclair,Single Family,3,2,698,900508.2727985192,,1290.13,27,2024-06-09,Active,AGT-002
DEN-00945,80218,Congress Park,Condo,4,1,968,557000,,575.41,12,2024-10-23,Active,AGT-018
DEN-00946,80206,Cherry Creek,Condo,4,1,1223,981000,,802.13,12,2024-09-23,Active,AGT-018
DEN-00947,80210,University,Single Family,3,1,939,501000,494423,533.55,17,2024-01-20,Sold,AGT-021
DEN-00948,80210,University,Condo,5,2,988,639000,,646.76,8,2024-03-15,Active,AGT-004
DEN-00949,80207,Park Hill,Single Family,2,2,882,569000,570319,645.12,5,2024-05-11,Sold,AGT-005
DEN-00950,80206,Cherry Creek,Condo,3,2,1004,834000,835430,830.68,8,2024-05-03,Sold,AGT-019
DEN-00951,80206,Cherry Creek,Condo,4,2,804,837000,837797,1041.04,14,2024-12-08,Sold,AGT-005
DEN-00952,80207,Park Hill,Townhouse,4,2,960,473000,,492.71,22,2024-05-19,Active,AGT-012
DEN-00953,80207,Park Hill,Single Family,2,4,716,450000,441518,628.49,16,2024-09-25,Sold,AGT-023
DEN-00954,80207,Park Hill,Single Family,3,1,871,559000,565885,641.79,25,2024-10-08,Sold,AGT-046
DEN-00955,80210,University,Single Family,3,2,888,786000,824854,885.14,12,2024-12-14,Sold,AGT-010
DEN-00956,80207,Park Hill,Townhouse,2,2,919,570000,567829,620.24,17,2024-10-08,Sold,AGT-006
DEN-00957,80210,University,Townhouse,3,3,640,580000,587452,906.25,17,2024-02-19,Sold,AGT-042
DEN-00958,80218,Congress Park,Single Family,2,2,885,618000,,698.31,6,2024-07-30,Active,AGT-049
DEN-00959,80202,Downtown,Single Family,2,1,1168,714000,706029,611.3,7,2024-07-18,Sold,AGT-005
DEN-00960,80207,Park Hill,Single Family,5,2,1088,523000,512432,480.7,18,2024-07-01,Sold,AGT-027
DEN-00961,80209,Washington Park,Condo,3,2,974,742000,,761.81,4,2024-07-28,Active,AGT-043
DEN-00962,80209,Washington Park,Single Family,3,4,883,1575154.9615733493,1581600,1783.87,6,2024-08-18,Sold,AGT-015
DEN-00963,80209,Washington Park,Townhouse,3,2,715,719000,744291,1005.59,21,2024-12-21,Sold,AGT-007
DEN-00964,80202,Downtown,Condo,3,3,819,803000,797309,980.46,14,2024-02-16,Sold,AGT-045
DEN-00965,80218,Congress Park,Condo,3,3,763,568000,575870,744.43,13,2024-08-25,Sold,AGT-050
DEN-00966,80220,Montclair,Single Family,3,2,891,462000,480965,518.52,21,2024-09-11,Sold,AGT-034
DEN-00967,80207,Park Hill,Single Family,2,1,936,559000,573938,597.22,14,2024-03-06,Sold,AGT-039
DEN-00968,80205,Five Points,Single Family,4,2,852,451000,466466,529.34,20,2024-05-04,Sold,AGT-036
DEN-00969,80202,Downtown,Multi-Family,3,1,1092,595000,581458,544.87,5,2024-10-17,Sold,AGT-041
DEN-00970,80203,Capitol Hill,Multi-Family,2,2,791,472000,459921,596.71,9,2024-11-11,Sold,AGT-035
DEN-00971,80203,Capitol Hill,Condo,3,4,550,607000,,1103.64,23,2024-04-08,Active,AGT-025
DEN-00972,80204,West Colfax,Single Family,3,3,888,433000,,487.61,13,2024-11-04,Active,AGT-029
DEN-00973,80220,Montclair,Single Family,3,2,586,472000,473585,805.46,23,2024-05-17,Sold,AGT-044
DEN-00974,80220,Montclair,Single Family,3,3,1028,548000,551098,533.07,20,2024-08-30,Sold,AGT-005
DEN-00975,80203,Capitol Hill,Single Family,4,2,838,544000,555891,649.16,11,2024-10-17,Sold,AGT-029
DEN-00976,80218,Congress Park,Single Family,5,2,458,541000,,1181.22,1,2024-11-02,Active,AGT-047
DEN-00977,80209,Washington Park,Condo,3,2,724,680000,669177,939.23,6,2024-09-02,Sold,AGT-020
DEN-00978,80207,Park Hill,Single Family,3,4,749,461000,466579,615.49,16,2024-03-02,Sold,AGT-020
DEN-00979,80218,Congress Park,Single Family,5,2,835,653000,654403,782.04,16,2024-10-16,Sold,AGT-049
DEN-00980,80210,University,Single Family,4,3,911,635000,655293,697.04,12,2024-05-04,Sold,AGT-008
DEN-00981,80203,Capitol Hill,Multi-Family,3,2,719,435000,442030,605.01,7,2024-01-26,Sold,AGT-014
DEN-00982,80202,Downtown,Condo,4,2,895,855000,859506,955.31,1,2024-05-27,Sold,AGT-034
DEN-00983,80202,Downtown,Condo,3,2,950,636000,660853,669.47,19,2024-12-16,Sold,AGT-045
DEN-00984,80205,Five Points,Condo,3,3,810,357000,,440.74,16,2024-04-07,Active,AGT-024
DEN-00985,80210,University,Single Family,4,3,1128,658000,670481,583.33,8,2024-10-28,Sold,AGT-049
DEN-00986,80210,University,Single Family,3,1,721,531000,534998,736.48,10,2024-07-28,Sold,AGT-043
DEN-00987,80204,West Colfax,Single Family,2,3,664,425000,433215,640.06,23,2024-10-18,Sold,AGT-005
DEN-00988,80209,Washington Park,Multi-Family,4,1,1003,678000,679645,675.97,21,2024-08-29,Sold,AGT-033
DEN-00989,80207,Park Hill,Townhouse,3,3,629,509000,,809.22,12,2024-12-21,Active,AGT-007
DEN-00990,80210,University,Condo,5,1,668,688000,,1029.94,11,2024-08-13,Active,AGT-035
DEN-00991,80206,Cherry Creek,Single Family,5,3,1188,1076000,1045920,905.72,13,2024-04-26,Sold,AGT-045
DEN-00992,80220,Montclair,Single Family,4,4,698,593000,617411,849.57,22,2024-12-13,Sold,AGT-018
DEN-00993,80204,West Colfax,Single Family,3,2,654,397000,,607.03,29,2024-10-24,Active,AGT-038
DEN-00994,80203,Capitol Hill,Townhouse,4,2,872,518000,,594.04,25,2024-09-12,Active,AGT-044
DEN-00995,80203,Capitol Hill,Single Family,4,1,1004,344000,,342.63,21,2024-08-11,Active,AGT-047
DEN-00996,80218,Congress Park,Townhouse,3,1,807,636000,,788.1,18,2024-12-01,Active,AGT-004
DEN-00997,80206,Cherry Creek,Condo,4,1,761,832000,828033,1093.3,3,2024-01-20,Sold,AGT-013
DEN-00998,80205,Five Points,Condo,3,2,818,563000,568128,688.26,19,2024-04-22,Sold,AGT-010
