LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
AUS-01499,78705,UT Area,Single Family,3,1,755,349000,,462.25,32,2024-02-02,Active,AGT-017
AUS-01500,78701,Downtown,Condo,5,2,756,574000,581312,759.26,21,2024-08-17,Sold,AGT-004
AUS-01501,78704,South Congress,Single Family,5,1,662,455000,438981,687.31,20,2024-10-24,Sold,AGT-028
AUS-01502,78750,Northwest,Single Family,4,3,653,359000,,549.77,27,2024-12-14,Active,AGT-006
AUS-01503,78703,Tarrytown,Condo,4,4,923,868000,881822,940.41,15,2024-02-20,Sold,AGT-044
AUS-01504,78745,South Austin,Townhouse,4,2,649,406000,394335,625.58,18,2024-09-17,Sold,AGT-038
AUS-01505,78701,Downtown,Townhouse,3,2,887,647000,,729.43,20,2024-01-26,Active,AGT-009
AUS-01506,78750,Northwest,Single Family,3,2,835,492000,505690,589.22,25,2024-09-06,Sold,AGT-023
AUS-01507,78741,Southeast,Single Family,3,4,718,414000,411027,576.6,35,2024-02-27,Sold,AGT-047
AUS-01508,78745,South Austin,Multi-Family,3,3,511,543000,531895,1062.62,32,2024-11-07,Sold,AGT-032
AUS-01509,78702,East Austin,Single Family,4,4,598,564000,,943.14,9,2024-11-21,Active,AGT-010
AUS-01510,78731,Northwest Hills,Townhouse,5,4,766,720000,,939.95,22,2024-03-28,Active,AGT-021
AUS-01511,78759,Great Hills,Multi-Family,3,3,705,608000,,862.41,1,2024-05-15,Active,AGT-040
AUS-01512,78701,Downtown,Single Family,3,1,864,638000,,738.43,17,2024-07-01,Active,AGT-008
AUS-01513,78741,Southeast,Multi-Family,3,3,808,363000,,449.26,41,2024-04-20,Active,AGT-036
AUS-01514,78750,Northwest,Single Family,4,4,887,450000,465726,507.33,43,2024-04-28,Sold,AGT-042
AUS-01515,78705,UT Area,Townhouse,3,1,621,295000,287156,475.04,39,2024-07-02,Sold,AGT-020
AUS-01516,78745,South Austin,Condo,3,2,543,394000,,725.6,24,2024-08-03,Active,AGT-014
AUS-01517,78759,Great Hills,Single Family,3,2,662,504000,489569,761.33,22,2024-02-09,Sold,AGT-015
AUS-01518,78741,Southeast,Single Family,5,2,638,372000,,583.07,24,2024-08-12,Active,AGT-009
AUS-01519,78750,Northwest,Condo,3,2,913,405000,,443.59,26,2024-10-12,Active,AGT-010
AUS-01520,78703,Tarrytown,Single Family,3,3,1348,871000,894967,646.14,19,2024-03-29,Sold,AGT-030
AUS-01521,78703,Tarrytown,Condo,4,2,812,1658875.4040803066,1608401,2042.95,13,2024-09-24,Sold,AGT-013
AUS-01522,78703,Tarrytown,Condo,4,2,1058,768000,,725.9,12,2024-03-10,Active,AGT-043
AUS-01523,78701,Downtown,Condo,3,4,1299,720000,703066,554.27,21,2024-12-01,Sold,AGT-037
AUS-01524,78704,South Congress,Single Family,3,4,950,502000,521351,528.42,36,2024-04-10,Sold,AGT-014
AUS-01525,78702,East Austin,Townhouse,3,3,885,346000,339243,390.96,10,2024-09-02,Sold,AGT-002
AUS-01526,78705,UT Area,Single Family,4,1,524,401000,410807,765.27,24,2024-03-11,Sold,AGT-008
AUS-01527,78741,Southeast,Single Family,5,3,646,381000,381465,589.78,41,2024-08-18,Sold,AGT-018
AUS-01528,78705,UT Area,Single Family,2,2,702,411000,,585.47,33,2024-01-17,Active,AGT-004
AUS-01529,78704,South Congress,Single Family,4,3,615,454000,,738.21,31,2024-12-15,Active,AGT-037
AUS-01530,78731,Northwest Hills,Single Family,3,3,571,589000,,1031.52,21,2024-04-16,Active,AGT-035
AUS-01531,78704,South Congress,Townhouse,3,3,407,527000,,1294.84,22,2024-01-17,Active,AGT-042
AUS-01532,78703,Tarrytown,Condo,4,3,1091,621000,611994,569.2,16,2024-07-03,Sold,AGT-026
AUS-01533,78703,Tarrytown,Condo,4,1,1152,816000,,708.33,13,2024-03-21,Active,AGT-022
AUS-01534,78745,South Austin,Single Family,4,1,710,348000,334313,490.14,36,2024-04-30,Sold,AGT-049
AUS-01535,78731,Northwest Hills,Single Family,5,2,735,446000,,606.8,23,2024-08-08,Active,AGT-022
AUS-01536,78703,Tarrytown,Townhouse,4,3,962,794000,782060,825.36,23,2024-09-14,Sold,AGT-046
AUS-01537,78702,East Austin,Single Family,5,1,976,515000,528599,527.66,19,2024-04-06,Sold,AGT-050
AUS-01538,78702,East Austin,Single Family,5,2,802,511000,497094,637.16,26,2024-01-02,Sold,AGT-022
AUS-01539,78750,Northwest,Townhouse,3,2,589,490000,475170,831.92,24,2024-08-10,Sold,AGT-014
AUS-01540,78731,Northwest Hills,Condo,5,4,790,524000,542491,663.29,6,2024-02-06,Sold,AGT-008
AUS-01541,78745,South Austin,Townhouse,4,3,828,479000,485877,578.5,29,2024-02-22,Sold,AGT-022
AUS-01542,78702,East Austin,Condo,3,2,797,475000,493191,595.98,32,2024-02-11,Sold,AGT-010
AUS-01543,78701,Downtown,Single Family,4,1,950,745000,,784.21,25,2024-09-08,Active,AGT-001
AUS-01544,78704,South Congress,Single Family,3,2,669,469000,479268,701.05,20,2024-06-13,Sold,AGT-050
AUS-01545,78705,UT Area,Single Family,5,2,567,430000,431371,758.38,7,2024-05-11,Sold,AGT-025
AUS-01546,78741,Southeast,Condo,3,2,801,403000,405698,503.12,46,2024-10-04,Sold,AGT-038
AUS-01547,78745,South Austin,Single Family,3,3,672,438000,429820,651.79,30,2024-01-22,Sold,AGT-036
AUS-01548,78745,South Austin,Condo,2,3,486,441000,435741,907.41,27,2024-10-15,Sold,AGT-046
AUS-01549,78745,South Austin,Single Family,3,4,567,474000,455123,835.98,31,2024-03-19,Sold,AGT-027
AUS-01550,78703,Tarrytown,Single Family,5,1,736,886000,883552,1203.8,7,2024-06-22,Sold,AGT-020
AUS-01551,78703,Tarrytown,Single Family,3,2,987,682000,692113,690.98,19,2024-01-13,Sold,AGT-013
AUS-01552,78731,Northwest Hills,Single Family,2,2,1008,520000,,515.87,2,2024-04-15,Active,AGT-036
AUS-01553,78759,Great Hills,Single Family,3,1,885,604000,,682.49,7,2024-10-25,Active,AGT-045
AUS-01554,78702,East Austin,Single Family,3,3,442,569000,,1287.33,17,2024-10-20,Active,AGT-020
AUS-01555,78731,Northwest Hills,Condo,3,3,808,535000,550163,662.13,29,2024-10-07,Sold,AGT-035
AUS-01556,78705,UT Area,Single Family,2,3,857,363000,375604,423.57,39,2024-03-02,Sold,AGT-041
AUS-01557,78704,South Congress,Multi-Family,2,2,847,408000,419365,481.7,19,2024-07-07,Sold,AGT-016
AUS-01558,78702,East Austin,Single Family,4,2,604,546000,529332,903.97,26,2024-10-04,Sold,AGT-036
AUS-01559,78703,Tarrytown,Single Family,3,3,822,1033000,1011702,1256.69,11,2024-03-06,Sold,AGT-016
AUS-01560,78704,South Congress,Townhouse,3,2,725,511000,504665,704.83,27,2024-07-11,Sold,AGT-028
AUS-01561,78759,Great Hills,Single Family,5,2,673,550000,528689,817.24,11,2024-09-19,Sold,AGT-033
AUS-01562,78741,Southeast,Single Family,3,2,725,416000,416455,573.79,27,2024-04-06,Sold,AGT-031
AUS-01563,78705,UT Area,Single Family,3,3,558,394000,405848,706.09,40,2024-05-22,Sold,AGT-007
AUS-01564,78704,South Congress,Condo,5,3,550,388000,391072,705.45,28,2024-08-04,Sold,AGT-012
AUS-01565,78702,East Austin,Single Family,5,3,630,590000,,936.51,27,2024-05-24,Active,AGT-026
AUS-01566,78745,South Austin,Single Family,4,2,451,452000,,1002.22,35,2024-01-20,Active,AGT-032
AUS-01567,78701,Downtown,Single Family,4,1,905,682000,,753.59,10,2024-01-05,Active,AGT-009
AUS-01568,78750,Northwest,Single Family,4,4,579,511000,,882.56,14,2024-09-17,Active,AGT-016
AUS-01569,78750,Northwest,Single Family,3,2,609,484000,481908,794.75,24,2024-12-06,Sold,AGT-017
AUS-01570,78705,UT Area,Single Family,2,3,767,423000,409152,551.5,25,2024-12-07,Sold,AGT-005
AUS-01571,78703,Tarrytown,Single Family,2,4,980,751000,,766.33,12,2024-08-10,Active,AGT-037
AUS-01572,78703,Tarrytown,Single Family,3,2,937,876000,,934.9,14,2024-04-20,Active,AGT-046
AUS-01573,78731,Northwest Hills,Single Family,4,1,793,554000,572375,698.61,15,2024-02-09,Sold,AGT-024
AUS-01574,78750,Northwest,Single Family,3,2,490,368000,368638,751.02,32,2024-02-01,Sold,AGT-027
AUS-01575,78703,Tarrytown,Townhouse,3,3,1015,797000,,785.22,16,2024-12-11,Active,AGT-011
AUS-01576,78741,Southeast,Single Family,3,2,400,211000,202862,527.5,32,2024-09-26,Sold,AGT-027
AUS-01577,78759,Great Hills,Single Family,5,3,696,453000,,650.86,3,2024-01-14,Active,AGT-034
AUS-01578,78741,Southeast,Single Family,3,2,594,679674.4080492398,692179,1144.23,25,2024-10-12,Sold,AGT-021
AUS-01579,78704,South Congress,Condo,3,4,900,556000,,617.78,14,2024-06-23,Active,AGT-005
AUS-01580,78705,UT Area,Single Family,3,4,571,399000,,698.77,33,2024-12-30,Active,AGT-017
AUS-01581,78731,Northwest Hills,Condo,4,2,638,521000,,816.61,7,2024-10-03,Active,AGT-040
AUS-01582,78745,South Austin,Single Family,4,4,582,523000,533338,898.63,37,2024-08-15,Sold,AGT-011
AUS-01583,78703,Tarrytown,Single Family,4,2,864,802000,,928.24,16,2024-01-29,Active,AGT-041
AUS-01584,78704,South Congress,Single Family,4,4,590,489000,481868,828.81,20,2024-02-09,Sold,AGT-050
AUS-01585,78745,South Austin,Single Family,4,3,943,485000,492010,514.32,34,2024-12-07,Sold,AGT-012
AUS-01586,78759,Great Hills,Single Family,3,3,1100,547000,,497.27,7,2024-01-30,Active,AGT-030
AUS-01587,78750,Northwest,Single Family,3,3,793,468000,475035,590.16,27,2024-08-05,Sold,AGT-033
AUS-01588,78701,Downtown,Single Family,5,2,802,631000,651721,786.78,5,2024-03-11,Sold,AGT-039
AUS-01589,78703,Tarrytown,Single Family,2,2,985,1018000,,1033.5,1,2024-01-14,Active,AGT-049
AUS-01590,78704,South Congress,Condo,4,2,732,610000,628239,833.33,32,2024-12-16,Sold,AGT-031
AUS-01591,78750,Northwest,Townhouse,3,3,456,469000,454236,1028.51,29,2024-12-16,Sold,AGT-024
AUS-01592,78741,Southeast,Single Family,5,2,517,339000,344661,655.71,40,2024-02-14,Sold,AGT-050
AUS-01593,78731,Northwest Hills,Single Family,5,4,1072,476000,,444.03,19,2024-09-07,Active,AGT-015
AUS-01594,78745,South Austin,Condo,4,1,672,301000,305549,447.92,23,2024-03-21,Sold,AGT-021
AUS-01595,78702,East Austin,Single Family,3,2,565,525000,542672,929.2,21,2024-10-30,Sold,AGT-006
AUS-01596,78704,South Congress,Single Family,5,3,688,492000,502813,715.12,33,2024-05-24,Sold,AGT-039
AUS-01597,78703,Tarrytown,Townhouse,3,3,1093,726000,,664.23,22,2024-09-10,Active,AGT-004
AUS-01598,78705,UT Area,Condo,3,4,763,716808.2801565989,715609,939.46,30,2024-10-31,Sold,AGT-038
AUS-01599,78702,East Austin,Townhouse,3,1,747,616000,622860,824.63,18,2024-12-09,Sold,AGT-009
AUS-01600,78741,Southeast,Townhouse,3,3,612,306000,318155,500.0,35,2024-12-19,Sold,AGT-021
AUS-01601,78750,Northwest,Townhouse,3,2,636,454000,468718,713.84,8,2024-12-13,Sold,AGT-042
AUS-01602,78704,South Congress,Condo,5,1,471,451000,,957.54,20,2024-01-25,Active,AGT-039
AUS-01603,78759,Great Hills,Multi-Family,3,2,805,536000,,665.84,35,2024-11-06,Active,AGT-012
AUS-01604,78702,East Austin,Single Family,5,2,652,537000,554420,823.62,29,2024-04-30,Sold,AGT-008
AUS-01605,78705,UT Area,Condo,3,3,646,435000,433826,673.37,17,2024-03-09,Sold,AGT-047
AUS-01606,78745,South Austin,Townhouse,2,2,920,474000,,515.22,23,2024-08-17,Active,AGT-045
AUS-01607,78745,South Austin,Single Family,4,1,697,371000,,532.28,30,2024-05-28,Active,AGT-048
AUS-01608,78704,South Congress,Single Family,5,2,745,325000,329064,436.24,25,2024-05-09,Sold,AGT-026
AUS-01609,78701,Downtown,Condo,4,2,713,648000,,908.84,20,2024-11-16,Active,AGT-035
AUS-01610,78704,South Congress,Condo,4,2,720,470000,,652.78,39,2024-01-23,Active,AGT-023
AUS-01611,78745,South Austin,Single Family,5,3,573,432000,437583,753.93,41,2024-11-03,Sold,AGT-014
AUS-01612,78703,Tarrytown,Single Family,5,2,822,747000,718849,908.76,18,2024-06-08,Sold,AGT-008
AUS-01613,78703,Tarrytown,Single Family,5,1,830,736000,,886.75,15,2024-10-01,Active,AGT-026
AUS-01614,78702,East Austin,Condo,4,3,704,635000,,901.99,16,2024-06-12,Active,AGT-020
AUS-01615,78701,Downtown,Condo,3,3,796,673000,695684,845.48,28,2024-06-29,Sold,AGT-036
AUS-01616,78741,Southeast,Condo,3,2,981,312000,310737,318.04,36,2024-11-04,Sold,AGT-020
AUS-01617,78745,South Austin,Condo,3,2,674,357000,365373,529.67,33,2024-09-29,Sold,AGT-002
AUS-01618,78704,South Congress,Condo,3,3,796,407000,399114,511.31,35,2024-08-03,Sold,AGT-022
AUS-01619,78702,East Austin,Condo,2,3,740,466000,464634,629.73,25,2024-08-11,Sold,AGT-022
AUS-01620,78759,Great Hills,Single Family,3,2,764,464000,454118,607.33,28,2024-02-25,Sold,AGT-017
AUS-01621,78750,Northwest,Single Family,3,2,571,557000,553766,975.48,26,2024-05-11,Sold,AGT-050
AUS-01622,78741,Southeast,Single Family,5,3,982,318000,326076,323.83,16,2024-04-10,Sold,AGT-016
AUS-01623,78704,South Congress,Condo,4,2,775,483000,477699,623.23,17,2024-03-12,Sold,AGT-035
AUS-01624,78750,Northwest,Condo,4,4,403,445000,,1104.22,25,2024-12-29,Active,AGT-050
AUS-01625,78702,East Austin,Townhouse,2,2,600,397000,403332,661.67,20,2024-04-10,Sold,AGT-031
AUS-01626,78750,Northwest,Townhouse,4,3,823,532000,,646.42,8,2024-11-19,Active,AGT-019
AUS-01627,78701,Downtown,Condo,2,2,610,598000,576116,980.33,27,2024-01-22,Sold,AGT-033
AUS-01628,78731,Northwest Hills,Townhouse,2,4,925,544000,535898,588.11,9,2024-07-04,Sold,AGT-022
AUS-01629,78705,UT Area,Single Family,4,3,539,353000,,654.92,29,2024-04-08,Active,AGT-034
AUS-01630,78703,Tarrytown,Single Family,2,3,684,1027000,,1501.46,4,2024-05-27,Active,AGT-038
AUS-01631,78705,UT Area,Townhouse,2,3,631,390000,386273,618.07,22,2024-12-05,Sold,AGT-013
AUS-01632,78745,South Austin,Single Family,4,4,784,387000,388707,493.62,16,2024-11-19,Sold,AGT-020
AUS-01633,78703,Tarrytown,Single Family,4,3,950,817000,793199,860.0,14,2024-11-18,Sold,AGT-001
AUS-01634,78703,Tarrytown,Condo,3,3,943,727000,712148,770.94,24,2024-11-06,Sold,AGT-038
AUS-01635,78750,Northwest,Single Family,3,4,1060,572000,561073,539.62,27,2024-01-01,Sold,AGT-025
AUS-01636,78741,Southeast,Condo,4,1,400,642364.3921457562,659574,1605.91,39,2024-10-16,Sold,AGT-014
AUS-01637,78703,Tarrytown,Single Family,4,1,1238,765000,,617.93,12,2024-01-02,Active,AGT-048
AUS-01638,78704,South Congress,Single Family,3,2,568,543000,,955.99,16,2024-12-11,Active,AGT-036
AUS-01639,78750,Northwest,Condo,3,3,777,621000,645093,799.23,22,2024-08-07,Sold,AGT-013
AUS-01640,78703,Tarrytown,Single Family,3,1,900,919000,911015,1021.11,19,2024-12-19,Sold,AGT-026
AUS-01641,78750,Northwest,Single Family,3,3,945,597000,613356,631.75,27,2024-10-18,Sold,AGT-006
AUS-01642,78701,Downtown,Single Family,5,2,971,700000,691009,720.91,14,2024-10-08,Sold,AGT-036
AUS-01643,78704,South Congress,Single Family,3,1,845,505000,501360,597.63,23,2024-08-26,Sold,AGT-036
AUS-01644,78745,South Austin,Single Family,5,3,671,425000,,633.38,25,2024-10-10,Active,AGT-025
AUS-01645,78701,Downtown,Single Family,3,1,861,577000,,670.15,9,2024-05-15,Active,AGT-002
AUS-01646,78741,Southeast,Single Family,4,3,400,285000,291503,712.5,20,2024-08-24,Sold,AGT-002
AUS-01647,78731,Northwest Hills,Single Family,2,3,963,603000,,626.17,24,2024-01-25,Active,AGT-022
AUS-01648,78702,East Austin,Condo,2,2,798,494000,507290,619.05,33,2024-10-02,Sold,AGT-022
AUS-01649,78731,Northwest Hills,Townhouse,3,2,742,538000,521116,725.07,7,2024-07-26,Sold,AGT-039
AUS-01650,78750,Northwest,Multi-Family,5,2,940,1279889.9903570847,1307887,1361.59,19,2024-04-11,Sold,AGT-033
AUS-01651,78731,Northwest Hills,Multi-Family,2,4,710,590000,582617,830.99,32,2024-02-13,Sold,AGT-002
AUS-01652,78704,South Congress,Multi-Family,3,1,1059,577000,,544.85,22,2024-10-11,Active,AGT-033
AUS-01653,78731,Northwest Hills,Single Family,4,2,955,630000,609789,659.69,15,2024-01-19,Sold,AGT-050
AUS-01654,78750,Northwest,Single Family,4,2,713,495000,498150,694.25,17,2024-08-26,Sold,AGT-047
AUS-01655,78741,Southeast,Townhouse,5,3,636,376000,369972,591.19,31,2024-02-16,Sold,AGT-003
AUS-01656,78750,Northwest,Townhouse,3,3,547,531000,,970.75,10,2024-05-30,Active,AGT-009
AUS-01657,78702,East Austin,Single Family,4,4,481,503000,510264,1045.74,24,2024-05-26,Sold,AGT-009
AUS-01658,78741,Southeast,Single Family,3,2,775,339000,338764,437.42,35,2024-09-26,Sold,AGT-014
AUS-01659,78704,South Congress,Condo,2,3,547,398000,392443,727.61,20,2024-12-06,Sold,AGT-003
AUS-01660,78705,UT Area,Single Family,4,2,783,308000,,393.36,32,2024-09-01,Active,AGT-047
AUS-01661,78702,East Austin,Single Family,3,2,940,496000,506126,527.66,15,2024-07-18,Sold,AGT-035
AUS-01662,78702,East Austin,Single Family,4,2,572,583000,,1019.23,20,2024-12-03,Active,AGT-039
AUS-01663,78702,East Austin,Single Family,4,2,643,492000,,765.16,25,2024-02-13,Active,AGT-003
AUS-01664,78703,Tarrytown,Single Family,4,3,988,787000,,796.56,11,2024-05-28,Active,AGT-035
AUS-01665,78702,East Austin,Single Family,2,4,644,443000,452154,687.89,21,2024-03-09,Sold,AGT-020
AUS-01666,78704,South Congress,Single Family,5,3,563,580000,569397,1030.2,35,2024-11-21,Sold,AGT-010
AUS-01667,78759,Great Hills,Single Family,4,2,740,602000,608315,813.51,10,2024-07-15,Sold,AGT-015
AUS-01668,78759,Great Hills,Condo,3,2,843,459000,441722,544.48,23,2024-03-06,Sold,AGT-038
AUS-01669,78750,Northwest,Single Family,5,2,675,459000,470169,680.0,28,2024-08-30,Sold,AGT-028
AUS-01670,78741,Southeast,Condo,4,2,645,383000,,593.8,40,2024-06-26,Active,AGT-019
AUS-01671,78750,Northwest,Single Family,3,1,726,495000,484175,681.82,27,2024-10-28,Sold,AGT-040
AUS-01672,78702,East Austin,Single Family,3,2,560,538000,,960.71,30,2024-02-07,Active,AGT-031
AUS-01673,78703,Tarrytown,Townhouse,2,1,994,740000,767703,744.47,15,2024-01-08,Sold,AGT-038
AUS-01674,78705,UT Area,Single Family,4,2,751,405000,398486,539.28,20,2024-12-28,Sold,AGT-041
AUS-01675,78701,Downtown,Single Family,4,2,849,682000,689300,803.3,29,2024-11-05,Sold,AGT-036
AUS-01676,78731,Northwest Hills,Single Family,3,2,946,570000,579512,602.54,19,2024-10-23,Sold,AGT-047
AUS-01677,78701,Downtown,Townhouse,5,2,832,726000,742398,872.6,30,2024-07-04,Sold,AGT-024
AUS-01678,78702,East Austin,Single Family,3,3,535,506000,490314,945.79,14,2024-04-05,Sold,AGT-012
AUS-01679,78704,South Congress,Single Family,3,3,623,451000,453855,723.92,25,2024-07-11,Sold,AGT-046
AUS-01680,78731,Northwest Hills,Single Family,2,2,966,499000,,516.56,1,2024-09-06,Active,AGT-003
AUS-01681,78741,Southeast,Condo,4,3,482,385000,383132,798.76,43,2024-03-04,Sold,AGT-029
AUS-01682,78702,East Austin,Condo,5,2,817,578000,561076,707.47,25,2024-11-23,Sold,AGT-042
AUS-01683,78745,South Austin,Townhouse,3,2,729,290000,,397.81,22,2024-01-20,Active,AGT-050
AUS-01684,78705,UT Area,Townhouse,2,3,550,418000,421540,760.0,31,2024-12-01,Sold,AGT-008
AUS-01685,78701,Downtown,Single Family,3,3,840,664000,659446,790.48,17,2024-11-18,Sold,AGT-026
AUS-01686,78731,Northwest Hills,Condo,2,2,1029,485000,488098,471.33,18,2024-01-07,Sold,AGT-048
AUS-01687,78705,UT Area,Condo,3,2,577,341000,337532,590.99,6,2024-03-25,Sold,AGT-018
AUS-01688,78702,East Austin,Single Family,5,2,689,486000,489828,705.37,24,2024-05-27,Sold,AGT-015
AUS-01689,78703,Tarrytown,Condo,4,2,938,927000,953552,988.27,21,2024-06-17,Sold,AGT-036
AUS-01690,78759,Great Hills,Single Family,4,2,678,622000,645684,917.4,18,2024-06-21,Sold,AGT-015
AUS-01691,78750,Northwest,Multi-Family,3,4,599,487000,,813.02,18,2024-03-14,Active,AGT-005
AUS-01692,78702,East Austin,Condo,4,2,799,616000,628107,770.96,25,2024-01-02,Sold,AGT-028
AUS-01693,78759,Great Hills,Condo,5,1,613,419000,,683.52,17,2024-10-06,Active,AGT-048
AUS-01694,78750,Northwest,Single Family,2,2,978,518000,508408,529.65,13,2024-11-19,Sold,AGT-010
AUS-01695,78731,Northwest Hills,Single Family,3,2,694,470000,,677.23,20,2024-06-29,Active,AGT-001
AUS-01696,78750,Northwest,Single Family,3,1,894,488000,475114,545.86,26,2024-10-06,Sold,AGT-022
AUS-01697,78750,Northwest,Single Family,5,3,839,496000,,591.18,16,2024-10-05,Active,AGT-007
AUS-01698,78745,South Austin,Townhouse,3,4,748,510000,522154,681.82,21,2024-12-31,Sold,AGT-039
AUS-01699,78704,South Congress,Single Family,4,2,806,527000,543508,653.85,21,2024-11-19,Sold,AGT-026
AUS-01700,78701,Downtown,Condo,3,2,913,652000,,714.13,37,2024-08-25,Active,AGT-029
AUS-01701,78703,Tarrytown,Single Family,4,2,849,936000,954223,1102.47,8,2024-04-29,Sold,AGT-042
AUS-01702,78705,UT Area,Condo,5,3,824,357000,,433.25,23,2024-03-08,Active,AGT-003
AUS-01703,78741,Southeast,Single Family,3,1,561,382000,372226,680.93,27,2024-01-10,Sold,AGT-007
AUS-01704,78759,Great Hills,Townhouse,3,2,835,619000,617129,741.32,28,2024-06-06,Sold,AGT-033
AUS-01705,78703,Tarrytown,Single Family,5,3,1028,525000,,510.7,1,2024-08-23,Active,AGT-028
AUS-01706,78705,UT Area,Condo,4,3,644,456000,472186,708.07,20,2024-08-01,Sold,AGT-024
AUS-01707,78731,Northwest Hills,Townhouse,3,2,704,548000,,778.41,11,2024-07-18,Active,AGT-028
AUS-01708,78731,Northwest Hills,Condo,2,2,921,634000,,688.38,12,2024-09-28,Active,AGT-024
AUS-01709,78741,Southeast,Single Family,3,2,407,265000,255097,651.11,47,2024-05-08,Sold,AGT-006
AUS-01710,78701,Downtown,Condo,3,4,730,542000,530717,742.47,17,2024-11-04,Sold,AGT-024
AUS-01711,78745,South Austin,Single Family,3,2,553,454000,449534,820.98,36,2024-03-05,Sold,AGT-001
AUS-01712,78741,Southeast,Single Family,5,2,595,398000,,668.91,45,2024-07-04,Active,AGT-017
AUS-01713,78704,South Congress,Condo,4,1,684,494000,,722.22,30,2024-05-16,Active,AGT-045
AUS-01714,78704,South Congress,Single Family,4,3,840,392000,394645,466.67,40,2024-04-08,Sold,AGT-005
AUS-01715,78741,Southeast,Townhouse,3,1,486,302000,290465,621.4,40,2024-12-01,Sold,AGT-027
AUS-01716,78703,Tarrytown,Single Family,5,2,924,659000,,713.2,22,2024-07-22,Active,AGT-010
AUS-01717,78741,Southeast,Single Family,4,3,722,332000,337361,459.83,22,2024-05-09,Sold,AGT-010
AUS-01718,78703,Tarrytown,Single Family,3,3,789,629000,647549,797.21,15,2024-11-10,Sold,AGT-015
AUS-01719,78704,South Congress,Condo,3,3,732,514000,514951,702.19,22,2024-10-25,Sold,AGT-009
AUS-01720,78705,UT Area,Townhouse,4,2,669,368000,,550.07,31,2024-11-22,Active,AGT-006
AUS-01721,78759,Great Hills,Townhouse,3,2,1021,376000,,368.27,18,2024-08-10,Active,AGT-011
AUS-01722,78731,Northwest Hills,Townhouse,3,2,884,584000,588069,660.63,12,2024-01-04,Sold,AGT-035
AUS-01723,78701,Downtown,Single Family,4,3,1069,545000,535514,509.82,13,2024-02-17,Sold,AGT-008
AUS-01724,78741,Southeast,Single Family,3,1,1011,317000,322878,313.55,31,2024-07-01,Sold,AGT-043
AUS-01725,78703,Tarrytown,Condo,3,3,1214,890000,896909,733.11,17,2024-07-11,Sold,AGT-045
AUS-01726,78741,Southeast,Single Family,3,1,707,317000,312847,448.37,47,2024-01-26,Sold,AGT-030
AUS-01727,78745,South Austin,Townhouse,4,3,788,428000,424144,543.15,20,2024-06-30,Sold,AGT-010
AUS-01728,78745,South Austin,Single Family,3,3,935,472000,481988,504.81,22,2024-05-19,Sold,AGT-037
AUS-01729,78759,Great Hills,Single Family,3,3,761,495000,507924,650.46,19,2024-05-07,Sold,AGT-013
AUS-01730,78704,South Congress,Single Family,4,4,656,436000,,664.63,24,2024-06-21,Active,AGT-033
AUS-01731,78701,Downtown,Townhouse,4,2,1039,622000,598932,598.65,10,2024-08-01,Sold,AGT-010
AUS-01732,78759,Great Hills,Townhouse,4,2,1202,546000,,454.24,19,2024-05-18,Active,AGT-019
AUS-01733,78701,Downtown,Condo,4,2,973,672000,679832,690.65,3,2024-04-08,Sold,AGT-019
AUS-01734,78741,Southeast,Single Family,2,2,644,347000,340473,538.82,39,2024-06-16,Sold,AGT-018
AUS-01735,78704,South Congress,Townhouse,3,4,825,459000,472993,556.36,13,2024-09-12,Sold,AGT-016
AUS-01736,78731,Northwest Hills,Single Family,4,2,893,499000,514346,558.79,32,2024-08-27,Sold,AGT-036
AUS-01737,78702,East Austin,Condo,3,2,836,520000,513685,622.01,27,2024-08-11,Sold,AGT-016
AUS-01738,78741,Southeast,Condo,5,3,618,365000,,590.61,40,2024-03-30,Active,AGT-005
AUS-01739,78705,UT Area,Multi-Family,3,3,747,358000,366063,479.25,35,2024-04-01,Sold,AGT-006
AUS-01740,78702,East Austin,Single Family,3,1,691,574000,591906,830.68,14,2024-09-25,Sold,AGT-019
AUS-01741,78731,Northwest Hills,Multi-Family,5,1,763,584000,,765.4,34,2024-03-22,Active,AGT-041
AUS-01742,78745,South Austin,Townhouse,5,3,1011,435000,426398,430.27,44,2024-05-05,Sold,AGT-025
AUS-01743,78750,Northwest,Single Family,3,2,755,517000,532642,684.77,13,2024-06-01,Sold,AGT-001
AUS-01744,78745,South Austin,Single Family,2,1,804,405000,,503.73,32,2024-05-21,Active,AGT-046
AUS-01745,78731,Northwest Hills,Single Family,4,3,880,524000,540240,595.45,9,2024-08-12,Sold,AGT-041
AUS-01746,78702,East Austin,Townhouse,2,2,825,511000,,619.39,23,2024-03-28,Active,AGT-043
AUS-01747,78702,East Austin,Condo,5,2,714,543000,,760.5,28,2024-05-19,Active,AGT-004
AUS-01748,78759,Great Hills,Multi-Family,3,4,911,568000,555727,623.49,13,2024-07-21,Sold,AGT-004
AUS-01749,78705,UT Area,Single Family,5,2,612,314000,316399,513.07,29,2024-05-14,Sold,AGT-035
AUS-01750,78750,Northwest,Single Family,4,4,871,483000,,554.54,23,2024-07-25,Active,AGT-022
