Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Mavyret,Glecaprevir/Pibrentasvir,1,Abbvie US LLC,538928460.8,3337306.0,39708,18971,161.4860791,13572.28923,28408.01544,0,295848484.2,1828777.0,21632,11245,161.7739529,13676.42771,26309.33608,0,259730649.1,1587425.0,18829,9829,163.6249094,13794.1818,26424.93123,0,235116397.7,1426125.0,16860,8912,164.9481268,13945.21932,26382.00153,0,232993526.3,1402253.0,16579,8771,166.2343617,14053.53316,26564.07779,0,0.007797815,0.007271225
Mavyret,Glecaprevir/Pibrentasvir,1,Overall,538928460.8,3337306.0,39708,18971,161.4860791,13572.28923,28408.01544,0,295848484.2,1828777.0,21632,11245,161.7739529,13676.42771,26309.33608,0,259730649.1,1587425.0,18829,9829,163.6249094,13794.1818,26424.93123,0,235116397.7,1426125.0,16860,8912,164.9481268,13945.21932,26382.00153,0,232993526.3,1402253.0,16579,8771,166.2343617,14053.53316,26564.07779,0,0.007797815,0.007271225
Lurasidone HCl,Lurasidone HCl,13,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232956480.9,19334242.61,552070,97963,12.06168123,421.9690998,2378.004766,1,,
Combigan,Brimonidine Tartrate/Timolol,1,Allergan Inc.,359255323.4,10068049.48,1263163,282811,35.68271332,284.4093148,1270.301804,0,379353448.9,10120779.4,1229907,269143,37.48263191,308.4407593,1409.486589,0,392681109.2,9843547.05,1166848,262504,39.89223673,336.5315013,1495.90524,0,291993108.4,6914166.749,805567,208466,42.23113485,362.4690539,1400.67497,0,232102952.8,5348094.521,610114,144502,43.39918673,380.425548,1606.226577,0,0.027658548,0.050161107
Combigan,Brimonidine Tartrate/Timolol,1,Overall,359255323.4,10068049.48,1263163,282811,35.68271332,284.4093148,1270.301804,0,379353448.9,10120779.4,1229907,269143,37.48263191,308.4407593,1409.486589,0,392681109.2,9843547.05,1166848,262504,39.89223673,336.5315013,1495.90524,0,291993108.4,6914166.749,805567,208466,42.23113485,362.4690539,1400.67497,0,232102952.8,5348094.521,610114,144502,43.39918673,380.425548,1606.226577,0,0.027658548,0.050161107
Buprenorphine-Naloxone,Buprenorphine HCl/Naloxone HCl,15,Overall,94516941.02,22103335.0,567343,94642,4.370172201,166.5957649,998.6786101,0,184538696.4,44284984.21,1077257,109780,4.236189737,171.3042444,1680.986486,0,215400338.8,54783401.33,1305400,123782,4.005870736,165.007154,1740.158818,0,236733164.2,61775537.5,1427233,134476,3.884001253,165.8686173,1760.412001,0,231087289.3,68488687.21,1510118,148389,3.42085151,153.0259816,1557.30741,0,-0.119245519,-0.059391458
Emgality Pen,Galcanezumab-Gnlm,1,Overall,40695844.75,69139.7,57344,15243,588.6031434,709.6792123,2669.805468,0,112736601.1,180215.6,151487,29849,625.5651627,744.1998399,3776.897087,0,147139062.6,223364.12,186809,34168,658.7408158,787.6443995,4306.341098,0,183559101.0,264228.12,218874,39270,694.6993416,838.651923,4674.283193,0,229252596.8,320158.48,262291,46469,716.0597363,874.0391274,4933.452339,0,0.030747682,0.050223349
Emgality Pen,Galcanezumab-Gnlm,1,Eli Lilly & Co.,40695844.75,69139.7,57344,15243,588.6031434,709.6792123,2669.805468,0,112736601.1,180215.6,151487,29849,625.5651627,744.1998399,3776.897087,0,147139062.6,223364.12,186809,34168,658.7408158,787.6443995,4306.341098,0,183559101.0,264228.12,218874,39270,694.6993416,838.651923,4674.283193,0,229252596.8,320158.48,262291,46469,716.0597363,874.0391274,4933.452339,0,0.030747682,0.050223349
Icosapent Ethyl,Icosapent Ethyl,6,Overall,,,,,,,,,3337692.84,1497182.0,10165,8404,2.229316703,328.3514845,397.1552642,0,68422199.99,30596814.0,186322,68175,2.236451055,367.2255557,1003.625962,0,172833407.8,81278554.0,420012,131026,2.130399131,411.4963568,1319.07719,0,228873224.2,112691793.0,559848,159254,2.037882864,408.8131496,1437.158402,0,-0.04342673,-0.029484485
Korlym,Mifepristone,1,Corcept Therape,132392600.7,271118.0,4915,770,488.3209549,26936.43961,171938.4424,0,153690298.7,288385.0,5261,729,532.9344407,29213.13414,210823.455,0,165795595.2,299366.0,5625,816,553.8223953,29474.77248,203180.8765,0,187312598.5,322994.0,6080,846,579.9259382,30807.99317,221409.6909,0,228814733.8,361950.0,6956,1059,632.1722165,32894.58507,216066.793,0,0.090091294,0.066675969
Korlym,Mifepristone,1,Overall,132392600.7,271118.0,4915,770,488.3209549,26936.43961,171938.4424,0,153690298.7,288385.0,5261,729,532.9344407,29213.13414,210823.455,0,165795595.2,299366.0,5625,816,553.8223953,29474.77248,203180.8765,0,187312598.5,322994.0,6080,846,579.9259382,30807.99317,221409.6909,0,228814733.8,361950.0,6956,1059,632.1722165,32894.58507,216066.793,0,0.090091294,0.066675969
Humalog Kwikpen U-200,Insulin Lispro,1,Eli Lilly & Co.,140213500.5,1976476.0,109155,29239,70.94116015,1284.535756,4795.427356,0,154533157.2,2184844.0,116218,30870,70.72960685,1329.683501,5005.933176,0,178574228.9,2471033.0,123462,34271,72.26703525,1446.390217,5210.651248,0,195020097.8,2664338.0,129581,36156,73.1964555,1505.005347,5393.851583,0,224440403.6,3042936.0,143978,40611,73.75784559,1558.852072,5526.591407,0,0.007669635,0.009781673
Humalog Kwikpen U-200,Insulin Lispro,1,Overall,140213500.5,1976476.0,109155,29239,70.94116015,1284.535756,4795.427356,0,154533157.2,2184844.0,116218,30870,70.72960685,1329.683501,5005.933176,0,178574228.9,2471033.0,123462,34271,72.26703525,1446.390217,5210.651248,0,195020097.8,2664338.0,129581,36156,73.1964555,1505.005347,5393.851583,0,224440403.6,3042936.0,143978,40611,73.75784559,1558.852072,5526.591407,0,0.007669635,0.009781673
Abiraterone Acetate,Abiraterone Acetate,1,Novadoz Pharmac,20635781.2,564258.0,4957,2138,36.57153501,4162.957676,9651.908887,0,182376285.6,6169405.0,54225,12624,29.56140593,3363.324769,14446.79068,0,233618611.2,9414775.0,84087,15670,24.81404082,2778.296421,14908.65419,0,216361472.7,9218859.0,82563,16102,23.46944158,2620.562149,13436.93161,0,224026263.6,11669322.0,104009,23225,19.19788172,2153.912292,9645.910164,1,-0.182005176,-0.148808005
Soliris,Eculizumab,1,Overall,125206829.0,569211.47,2968,332,219.9654005,42185.58927,377129.0029,0,210563941.8,949611.82,5013,462,221.7368585,42003.57905,455766.1078,0,245754920.2,1092508.0,5746,521,224.9456482,42769.73899,471698.5033,0,266299810.7,1175951.0,6175,566,226.4548529,43125.47542,470494.3652,0,223473529.4,977760.0,5063,462,228.5566288,44138.56002,483708.9381,0,0.009281214,0.009624456
Soliris,Eculizumab,1,Alexion Pharmac,125206829.0,569211.47,2968,332,219.9654005,42185.58927,377129.0029,0,210563941.8,949611.82,5013,462,221.7368585,42003.57905,455766.1078,0,245754920.2,1092508.0,5746,521,224.9456482,42769.73899,471698.5033,0,266299810.7,1175951.0,6175,566,226.4548529,43125.47542,470494.3652,0,223473529.4,977760.0,5063,462,228.5566288,44138.56002,483708.9381,0,0.009281214,0.009624456
Gammaked,Immune Globul G/Gly/IgA Avg 46,1,Overall,86833965.04,6536690.0,7794,1178,13.28819961,11141.12972,73713.04333,0,113349510.1,7847370.0,9638,984,14.44514678,11760.68792,115192.5916,0,146360859.6,9305240.0,11253,1208,15.70853041,13006.38582,121159.652,0,173634923.6,10176130.0,12550,1365,17.02873493,13835.45208,127205.0722,0,220007928.8,11697400.0,15714,1549,18.74098388,14000.75912,142032.2329,0,0.100550567,0.089761751
Gammaked,Immune Globul G/Gly/IgA Avg 46,1,Kedrion Biophar,86833965.04,6536690.0,7794,1178,13.28819961,11141.12972,73713.04333,0,113349510.1,7847370.0,9638,984,14.44514678,11760.68792,115192.5916,0,146360859.6,9305240.0,11253,1208,15.70853041,13006.38582,121159.652,0,173634923.6,10176130.0,12550,1365,17.02873493,13835.45208,127205.0722,0,220007928.8,11697400.0,15714,1549,18.74098388,14000.75912,142032.2329,0,0.100550567,0.089761751
Trazodone HCl,Trazodone HCl,10,Overall,172542006.9,815220686.6,13992873,2915111,0.216132285,12.33070628,59.18882914,0,186017121.2,892799488.3,14786802,3047903,0.213633051,12.57994265,61.0311815,0,188769191.0,936877585.2,15157920,3225088,0.206108914,12.45350226,58.53148535,0,201225023.0,994764793.1,15943026,3427020,0.207608335,12.62150755,58.71720123,0,216388379.1,1065891129.0,17040644,3666058,0.208784539,12.69836862,59.02481059,0,0.005665492,-0.008609683
Latanoprost,Latanoprost,5,Overall,175026151.5,39679314.3,9304881,1970389,4.431389292,18.810144,88.828222,0,196274635.8,42422499.39,9286400,2033879,4.651107672,21.13570768,96.50261191,0,216837939.8,44743091.24,9497773,2165908,4.891611601,22.83039822,100.1141045,0,218074168.0,47719179.21,9914649,2275675,4.596628997,21.99514758,95.82834455,0,215961786.8,51092739.07,10275603,2403493,4.255530038,21.01694536,89.85330383,0,-0.074206328,-0.010072386
Lisinopril,Lisinopril,1,Lupin Pharmaceu,208295411.2,1848481347.0,24611992,6479220,0.112699223,8.463167516,32.14822327,0,178666041.8,1749270063.0,22257834,6000437,0.102040529,8.027108201,29.77550499,0,158259647.0,1721507088.0,21452864,5755358,0.091828166,7.377087136,27.49779372,0,166103315.9,1788150903.0,21886734,5856618,0.09274228,7.589223495,28.36164419,0,214414281.4,1875081083.0,22839849,6263376,0.114172276,9.387727626,34.23302089,0,0.231070401,0.003251768
Humalog Mix 75-25 Kwikpen,Insulin Lispro Protamin/Lispro,1,Eli Lilly & Co.,303665676.5,8582148.0,292855,58483,35.38341177,1036.914775,5192.375161,0,277054165.6,7877933.0,258489,53831,35.16838308,1071.821879,5146.740086,0,250811374.3,7006563.0,214062,47808,35.79663443,1171.67631,5246.221852,0,226141891.2,6244407.0,186762,42546,36.21511076,1210.856016,5315.232717,0,213875689.5,5875488.0,171187,40527,36.40134905,1249.368758,5277.362981,0,0.005142558,0.007115878
Humalog Mix 75-25 Kwikpen,Insulin Lispro Protamin/Lispro,1,Overall,303665676.5,8582148.0,292855,58483,35.38341177,1036.914775,5192.375161,0,277054165.6,7877933.0,258489,53831,35.16838308,1071.821879,5146.740086,0,250811374.3,7006563.0,214062,47808,35.79663443,1171.67631,5246.221852,0,226141891.2,6244407.0,186762,42546,36.21511076,1210.856016,5315.232717,0,213875689.5,5875488.0,171187,40527,36.40134905,1249.368758,5277.362981,0,0.005142558,0.007115878
Imatinib Mesylate,Imatinib Mesylate,14,Overall,346692069.4,4340357.0,97700,12789,96.48078774,3548.537046,27108.61438,0,307198485.4,4722510.5,105133,13239,78.78750479,2921.998663,23204.0551,0,275335595.6,5064511.499,114107,14205,66.46945555,2412.959728,19383.00568,0,263479676.8,5331501.492,119031,14653,60.73105559,2213.538295,17981.2787,0,211095556.7,5211310.974,115918,14613,49.99180144,1821.076594,14445.73713,0,-0.17683299,-0.151572989
Fluticasone-Salmeterol,Fluticasone Propion/Salmeterol,1,Prasco Labs,145033122.0,44886553.4,580023,219148,3.229858222,250.0471912,661.8044518,0,183102278.5,58166806.9,767636,229971,3.144428604,238.5274772,796.1972531,0,199078957.5,60675149.5,744895,247103,3.279374927,267.2577444,805.6517223,0,204307937.6,67338951.0,740101,241006,3.043387458,276.0541299,847.729673,0,208433161.5,67085606.1,724576,242634,3.118492327,287.6622487,859.043504,0,0.02467805,-0.008733783
Memantine HCl,Memantine HCl,22,Overall,231190566.7,317336921.8,4406565,729559,0.741774451,52.46503041,316.8908433,0,223735322.7,334982120.3,4475316,755936,0.6805988,49.99318991,295.9712498,0,219621231.3,347341583.9,4547189,792881,0.648427619,48.29824124,276.9914165,0,228144154.6,366278867.6,4689313,832280,0.650532111,48.65193572,274.1194726,0,207922963.8,393631121.0,5035417,892907,0.557553407,41.29210427,232.8607165,0,-0.142927155,-0.068884297
Cosentyx Sensoready Pen,Secukinumab,1,Overall,98346327.07,18641.0,12789,2720,5275.807471,7689.915323,36156.73789,0,120773124.3,21435.0,15263,2957,5634.388816,7912.803791,40843.12623,0,138583127.3,22763.0,16461,3197,6088.087128,8418.876574,43347.8659,0,172476850.9,26033.0,19411,3579,6625.31598,8885.521143,48191.35259,0,205397018.8,28439.0,21549,3872,7222.37135,9531.62647,53046.75073,0,0.090117267,0.081677308
Cosentyx Sensoready Pen,Secukinumab,1,Novartis,98346327.07,18641.0,12789,2720,5275.807471,7689.915323,36156.73789,0,120773124.3,21435.0,15263,2957,5634.388816,7912.803791,40843.12623,0,138583127.3,22763.0,16461,3197,6088.087128,8418.876574,43347.8659,0,172476850.9,26033.0,19411,3579,6625.31598,8885.521143,48191.35259,0,205397018.8,28439.0,21549,3872,7222.37135,9531.62647,53046.75073,0,0.090117267,0.081677308
Lokelma,Sodium Zirconium Cyclosilicate,1,Overall,7671005.43,344560.0,11365,5593,22.26287261,674.9674817,1371.536819,0,48507095.74,2100376.5,68877,25479,23.09464908,704.2568018,1903.80689,0,100112116.6,4089068.28,139336,49929,24.48314116,718.4942626,2005.089559,0,160327812.3,6289180.07,220954,77813,25.49301941,725.6162471,2060.424508,0,205055771.1,7544238.574,272587,94774,27.18260798,752.2580721,2163.628961,0,0.066276518,0.051180946
Lokelma,Sodium Zirconium Cyclosilicate,1,Astrazeneca,7671005.43,344560.0,11365,5593,22.26287261,674.9674817,1371.536819,0,48507095.74,2100376.5,68877,25479,23.09464908,704.2568018,1903.80689,0,100112116.6,4089068.28,139336,49929,24.48314116,718.4942626,2005.089559,0,160327812.3,6289180.07,220954,77813,25.49301941,725.6162471,2060.424508,0,205055771.1,7544238.574,272587,94774,27.18260798,752.2580721,2163.628961,0,0.066276518,0.051180946
Famotidine*,Famotidine,31,Overall,74738049.12,416894359.7,6038190,1919087,0.179698617,12.37755836,38.94458621,0,143453051.0,628964831.6,8676615,2604222,0.222354842,16.53329679,55.08480112,0,200951283.1,812565661.5,10633192,2999285,0.237223524,18.89849098,66.99972931,0,181467010.1,908539678.0,11671755,3301424,0.194802719,15.54753421,54.96628429,0,202809999.9,996904056.9,12748534,3593191,0.20296471,15.90849583,56.4428665,0,0.041898755,0.030905721
Clopidogrel,Clopidogrel Bisulfate,24,Overall,187356938.2,816526248.8,13684477,3094821,0.231627631,13.69120195,60.53886096,0,184666516.8,840122958.4,13401662,3085966,0.221578905,13.77937429,59.84074898,0,158313686.0,832140529.2,12929967,3138628,0.192596131,12.24393581,50.44041091,0,200676447.1,833570366.5,12828367,3178494,0.243864133,15.64317946,63.1357011,0,201696338.5,850873075.1,13022891,3259636,0.241489782,15.48783127,61.87695145,0,-0.009736368,0.01047855
Fluticasone Propionate*,Fluticasone Propionate,11,Overall,181242029.8,267584233.3,11806939,4696130,0.678355982,15.3504672,38.59391239,0,205711992.8,282383261.0,11734487,4307947,0.730183891,17.53054844,47.75174643,0,197295224.4,276189043.0,11251513,4257820,0.716074162,17.53499502,46.3371454,0,201842014.6,287809765.7,11770158,4646122,0.702379613,17.14862406,43.44311549,0,201536223.7,294139968.2,12165417,4902813,0.685315477,16.56632269,41.10624323,0,-0.024294748,0.00255503
Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,174595244.7,428830289.4,8172718,1162522,0.413636529,21.36317988,150.1866156,0,177196162.6,456950720.2,8442303,1212388,0.392965072,20.98907876,146.1546655,0,202812281.5,463469397.4,8470062,1243682,0.445650098,23.94460412,163.0740667,0,268642836.3,473587535.7,8667948,1282214,0.578682418,30.99266819,209.5148207,0,201087913.4,491466566.7,8962550,1335528,0.418237903,22.4364621,150.5680999,0,-0.27725832,0.002769523
Vyvgart,Efgartigimod Alfa-Fcab,1,"Argenx US, Inc",,,,,,,,,,,,,,,,,,,,,,,,,75471019.37,243926.0,1672,518,309.4012913,45138.16948,145696.9486,0,200002141.2,634327.5,4024,822,315.2979197,49702.32136,243311.6072,0,0.01905819,0.01905819
Vyvgart,Efgartigimod Alfa-Fcab,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,75471019.37,243926.0,1672,518,309.4012913,45138.16948,145696.9486,0,200002141.2,634327.5,4024,822,315.2979197,49702.32136,243311.6072,0,0.01905819,0.01905819
Bosulif,Bosutinib,1,Overall,95818504.08,498222.0,7925,1210,262.7365258,12090.66298,79188.84635,0,123423994.8,577956.0,9620,1318,290.9518375,12829.93709,93644.91256,0,147656079.9,641154.0,11031,1495,311.0049547,13385.55706,98766.60861,0,170022054.8,688063.0,12137,1628,331.9096644,14008.57336,104436.1516,0,199137491.1,725477.0,12955,1732,369.4150762,15371.47751,114975.4568,0,0.112998855,0.088926434
Bosulif,Bosutinib,1,Pfizer US Pharm,95818504.08,498222.0,7925,1210,262.7365258,12090.66298,79188.84635,0,123423994.8,577956.0,9620,1318,290.9518375,12829.93709,93644.91256,0,147656079.9,641154.0,11031,1495,311.0049547,13385.55706,98766.60861,0,170022054.8,688063.0,12137,1628,331.9096644,14008.57336,104436.1516,0,199137491.1,725477.0,12955,1732,369.4150762,15371.47751,114975.4568,0,0.112998855,0.088926434
Xigduo XR,Dapaglifloz Propaned/Metformin,1,Astrazeneca,52774024.55,4985512.0,72624,15699,11.53713349,726.6747157,3361.616953,0,73873719.87,6641064.0,93057,19955,12.09424705,793.8545179,3702.015528,0,114228125.9,9650654.0,129660,29188,12.90953778,880.9819986,3913.530421,0,153804791.2,12343816.0,161366,35699,13.64774214,953.1424907,4308.378138,0,198894543.3,15343906.0,196444,43054,14.25815009,1012.474513,4619.653071,0,0.044725929,0.054365814
Xigduo XR,Dapaglifloz Propaned/Metformin,1,Overall,52774024.55,4985512.0,72624,15699,11.53713349,726.6747157,3361.616953,0,73873719.87,6641064.0,93057,19955,12.09424705,793.8545179,3702.015528,0,114228125.9,9650654.0,129660,29188,12.90953778,880.9819986,3913.530421,0,153804791.2,12343816.0,161366,35699,13.64774214,953.1424907,4308.378138,0,198894543.3,15343906.0,196444,43054,14.25815009,1012.474513,4619.653071,0,0.044725929,0.054365814
Celecoxib,Celecoxib,28,Overall,217165223.0,232659894.7,3590395,1091526,0.949919153,60.48505052,198.9556117,0,195555474.6,243892447.1,3691233,1116211,0.809395413,52.97836106,175.195796,0,198412926.1,264287289.5,3963109,1276650,0.772054844,50.06496822,155.4168536,0,220668549.7,288977565.0,4378571,1425892,0.79461301,50.39738986,154.7582494,0,198046987.7,328745706.8,4976400,1627703,0.626255477,39.79724052,121.6726809,0,-0.211873618,-0.09891404
Tymlos,Abaloparatide,1,"Radius Health,",109796513.4,92434.187,53449,11120,1187.834469,2054.229516,9873.787177,0,132756710.0,103597.56,60036,11704,1281.465606,2211.285062,11342.84945,0,137835466.4,98193.56,58817,11638,1403.711877,2343.463053,11843.56989,0,156712783.6,102560.64,60207,11168,1528.001225,2602.899722,14032.30512,0,197623448.4,116927.68,69151,12979,1690.134007,2857.853803,15226.40021,0,0.106107757,0.092172669
Tymlos,Abaloparatide,1,Overall,109796513.4,92434.187,53449,11120,1187.834469,2054.229516,9873.787177,0,132756710.0,103597.56,60036,11704,1281.465606,2211.285062,11342.84945,0,137835466.4,98193.56,58817,11638,1403.711877,2343.463053,11843.56989,0,156712783.6,102560.64,60207,11168,1528.001225,2602.899722,14032.30512,0,197623448.4,116927.68,69151,12979,1690.134007,2857.853803,15226.40021,0,0.106107757,0.092172669
Relyvrio,Sod Phenylbutyrat/Taurursodiol,1,Amylyx Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,9885348.49,41958.0,984,668,235.6010413,10046.08586,14798.42588,0,197561229.7,841051.0,15807,3319,234.8980379,12498.33806,59524.32349,0,-0.002983872,-0.002983872
Relyvrio,Sod Phenylbutyrat/Taurursodiol,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,9885348.49,41958.0,984,668,235.6010413,10046.08586,14798.42588,0,197561229.7,841051.0,15807,3319,234.8980379,12498.33806,59524.32349,0,-0.002983872,-0.002983872
Epidiolex,Cannabidiol (Cbd),1,Overall,57641504.42,4511074.15,18753,2791,12.77777809,3073.721774,20652.63505,0,106979035.5,7890797.7,29682,3313,13.55744242,3604.172074,32290.68382,0,140129330.4,9467061.45,34131,3676,14.80177679,4105.632135,38120.05723,0,173788784.6,10811822.9,38152,3976,16.07395776,4555.168394,43709.45286,0,197357912.2,11798349.09,41012,4236,16.72758711,4812.199166,46590.63083,0,0.040663872,0.069656882
Epidiolex,Cannabidiol (Cbd),1,Jazz Pharmaceut,57641504.42,4511074.15,18753,2791,12.77777809,3073.721774,20652.63505,0,106979035.5,7890797.7,29682,3313,13.55744242,3604.172074,32290.68382,0,140129330.4,9467061.45,34131,3676,14.80177679,4105.632135,38120.05723,0,173788784.6,10811822.9,38152,3976,16.07395776,4555.168394,43709.45286,0,197357912.2,11798349.09,41012,4236,16.72758711,4812.199166,46590.63083,0,0.040663872,0.069656882
Bupropion XL,Bupropion HCl,31,Overall,206542365.8,268516017.7,4772916,972572,0.776345691,43.27383214,212.3671726,0,224169308.0,294231171.3,5029061,1008831,0.772712494,44.57478404,222.206998,0,226429512.6,315283053.9,5275619,1105825,0.73437156,42.91998959,204.7607104,0,223090588.1,345003069.0,5664804,1205155,0.658664346,39.38187237,185.1136062,0,197171943.0,381292022.1,6162383,1325901,0.530110484,31.99605461,148.7078922,0,-0.195173555,-0.090970847
Albuterol Sulfate HFA,Albuterol Sulfate,1,Prasco Labs,115994708.5,44144555.9,2053538,975252,2.627610724,56.48529928,118.9381909,0,221911929.9,90451616.39,3933459,1607978,2.453377162,56.41648481,138.0068197,0,232335382.9,97348756.55,4280227,1648540,2.386629178,54.28108903,140.9340282,0,231701426.8,95796593.89,4237624,1661529,2.418681265,54.6772028,139.4507269,0,196941822.6,90293931.25,4067376,1667423,2.18111915,48.41987133,118.1114945,0,-0.098219686,-0.045491959
Dexlansoprazole Dr,Dexlansoprazole,1,TWI Pharmaceuti,,,,,,,,,,,,,,,,,,,,,,,,,166703528.1,20256388.0,380025,125102,8.229712013,438.6646354,1332.540871,0,195922840.3,26504631.0,526415,134821,7.391609348,372.1832401,1453.207144,0,-0.101838638,-0.101838638
Santyl,Collagenase Clostridium Hist.,1,Overall,157648693.0,19458061.0,366112,173107,8.101973416,430.6023648,910.7008554,0,161167361.0,18916254.15,346279,168074,8.52004629,465.4263209,958.9071539,0,161549722.2,17963688.58,317250,160795,8.993126412,509.2189824,1004.693692,0,169161129.1,17622211.12,296590,153465,9.599313504,570.353448,1102.278234,0,194978095.6,19157845.38,284280,148983,10.17745429,685.8663837,1308.727141,0,0.060227305,0.058673608
Santyl,Collagenase Clostridium Hist.,1,Smith&n/United,157648693.0,19458061.0,366112,173107,8.101973416,430.6023648,910.7008554,0,161167361.0,18916254.15,346279,168074,8.52004629,465.4263209,958.9071539,0,161549722.2,17963688.58,317250,160795,8.993126412,509.2189824,1004.693692,0,169161129.1,17622211.12,296590,153465,9.599313504,570.353448,1102.278234,0,194978095.6,19157845.38,284280,148983,10.17745429,685.8663837,1308.727141,0,0.060227305,0.058673608
Caplyta,Lumateperone Tosylate,1,Intra-Cellular,,,,,,,,,12480688.32,273839.0,9420,3291,45.57673786,1324.913834,3792.36959,0,47511497.85,974994.0,33590,7180,48.73004126,1414.453643,6617.200258,0,108476659.6,2081715.0,71081,15541,52.10928274,1526.099233,6980.030861,0,194921427.1,3511222.0,118753,21724,55.51400653,1641.40213,8972.630599,0,0.065338143,0.067955389
Caplyta,Lumateperone Tosylate,1,Overall,,,,,,,,,12480688.32,273839.0,9420,3291,45.57673786,1324.913834,3792.36959,0,47511497.85,974994.0,33590,7180,48.73004126,1414.453643,6617.200258,0,108476659.6,2081715.0,71081,15541,52.10928274,1526.099233,6980.030861,0,194921427.1,3511222.0,118753,21724,55.51400653,1641.40213,8972.630599,0,0.065338143,0.067955389
Takhzyro,Lanadelumab-Flyo,2,Overall,109215497.6,9568.0,2412,298,11414.66322,45280.05707,366494.9585,0,151333291.1,12936.0,3295,350,11698.61557,45928.16117,432380.8316,0,174024500.4,14298.0,3809,394,12171.24776,45687.71342,441686.5493,0,192066439.8,15334.0,4189,428,12525.56256,45850.18853,448753.3639,0,194367297.3,15118.0,4162,468,12855.78706,46700.45585,415314.7377,0,0.026364046,0.030169985
Ventolin HFA,Albuterol Sulfate,1,Overall,499768121.8,159329836.7,7293105,2996019,3.136688846,68.52611086,166.8107318,0,314326928.3,99979436.38,4649329,1693314,3.143915786,67.60694463,185.6282581,0,195533209.9,61251004.05,2745417,974374,3.192326607,71.2216796,200.6757261,0,170323373.4,51240422.06,2298057,837267,3.324004107,74.11625273,203.4277875,0,192500838.0,57138959.38,2628723,956475,3.368994466,73.22979179,201.2607104,0,0.013534989,0.01802212
Ventolin HFA,Albuterol Sulfate,1,Glaxosmithkline,499768121.8,159329836.7,7293105,2996019,3.136688846,68.52611086,166.8107318,0,314326928.3,99979436.38,4649329,1693314,3.143915786,67.60694463,185.6282581,0,195533209.9,61251004.05,2745417,974374,3.192326607,71.2216796,200.6757261,0,170323373.4,51240422.06,2298057,837267,3.324004107,74.11625273,203.4277875,0,192500838.0,57138959.38,2628723,956475,3.368994466,73.22979179,201.2607104,0,0.013534989,0.01802212
Metformin ER Gastric,Metformin HCl,10,Overall,257022475.1,7327478.0,91963,24193,36.23230788,2794.84657,10623.83644,0,213485217.1,7853290.0,99446,26319,27.92391287,2146.745139,8111.448652,0,147147145.0,7562865.0,86869,22067,19.97678142,1693.897075,6668.198893,1,148527506.7,7132894.5,80348,20332,21.34753281,1848.55263,7305.110502,0,191118410.9,7207066.5,79353,20436,27.16583531,2408.458545,9352.045943,0,0.272551519,-0.069467028
Montelukast Sodium,Montelukast Sodium,21,Overall,158327396.7,605582472.4,10708410,2704110,0.261893098,14.78533197,58.55064946,0,165092309.0,693525386.9,11478172,2768618,0.23792193,14.38315343,59.62986191,0,162940838.7,709350715.1,11297767,2821703,0.228786398,14.42239326,57.74556666,0,201592170.8,740565176.0,11523963,2937038,0.275508826,17.4933025,68.63791711,0,190742362.3,777605142.3,11936320,3063882,0.247481947,15.97999738,62.25512677,0,-0.101727698,-0.014050053
