order_id,customer_id,order_timestamp,region,channel,category,product_family,sales_rep,quantity,list_price,discount_pct,shipping_days,returned,csat_score,promo_code,gross_revenue,net_revenue,cost,margin,notes
ORD0020180,87782,2024-07-22 17:00:00,West,Mobile,Outdoor,Seasonal,Liam,6,24.32,0.15,2,No,1,BFCM,145.92,124.03,60.09,63.94,gift upgrade upgrade priority upgrade gift late reorder gift
ORD0002411,97821,2024-03-02 08:00:00,Midwest,Marketplace,Home,Premium,Maya,8,64.76,0.1,5,No,3,NONE,518.08,466.27,255.53,210.74,reorder premium coupon premium coupon priority bundle
ORD0002731,36060,2024-04-29 21:00:00,Northeast,Retail,Groceries,Core,Sophia,8,30.61,0.0,5,No,4,SPRING24,244.88,244.88,165.87,79.01,priority coupon reorder upgrade gift damaged gift premium priority upgrade priority late
ORD0003083,51372,2024-08-02 04:00:00,Midwest,Retail,Groceries,Core,Ava,2,35.48,0.05,1,No,1,NONE,70.96,67.41,40.84,26.57,reorder late reorder premium premium reorder holiday coupon upgrade coupon coupon
ORD0035269,18956,2024-10-02 01:00:00,South,Web,Groceries,Seasonal,Maya,7,71.43,0.0,2,No,4,NONE,500.01,500.01,290.11,209.9,upgrade upgrade priority gift upgrade damaged coupon
ORD0029507,86325,2024-04-17 19:00:00,South,Mobile,Outdoor,Core,James,6,35.84,0.15,3,No,4,NONE,215.04,182.78,121.48,61.3,reorder damaged bundle damaged damaged premium reorder priority holiday holiday
ORD0013634,10503,2024-02-23 09:00:00,West,Web,Electronics,Premium,James,2,33.75,0.15,2,No,2,WELCOME,67.5,57.38,43.88,13.5,priority reorder holiday gift late late reorder holiday damaged
ORD0021698,18805,2024-03-14 14:00:00,South,Mobile,Home,Core,Maya,6,58.71,0.05,4,No,3,WELCOME,352.26,334.65,173.88,160.77,reorder reorder late bundle premium priority gift reorder gift
ORD0038585,31489,2024-03-03 15:00:00,South,Mobile,Home,Core,Noah,6,28.74,0.0,3,No,4,NONE,172.44,172.44,114.43,58.01,late holiday damaged holiday damaged gift
ORD0010680,69655,2024-10-11 10:00:00,Northeast,Mobile,Home,Seasonal,Maya,3,57.89,0.0,2,No,5,SPRING24,173.67,173.67,100.82,72.85,premium late damaged gift coupon reorder bundle damaged gift upgrade bundle reorder
ORD0014909,49420,2024-08-31 11:00:00,West,Web,Electronics,Clearance,Lucas,6,120.83,0.1,4,No,4,NONE,724.98,652.48,325.91,326.57,coupon bundle upgrade gift premium holiday bundle holiday reorder priority
ORD0022681,71020,2024-01-01 23:00:00,South,Web,Toys,Seasonal,Sophia,7,21.29,0.2,4,No,4,NONE,149.03,119.22,98.53,20.69,holiday priority late late damaged damaged
ORD0003383,94775,2024-01-31 16:00:00,Midwest,Mobile,Groceries,Premium,Noah,2,19.3,0.0,4,No,4,NONE,38.6,38.6,21.46,17.14,reorder upgrade late reorder upgrade bundle priority priority premium coupon damaged priority
ORD0015728,39427,2024-02-04 14:00:00,Midwest,Mobile,Beauty,Clearance,Maya,5,30.43,0.15,3,No,4,NONE,152.15,129.33,68.65,60.68,upgrade late premium gift coupon bundle bundle premium gift
ORD0030357,76748,2024-11-02 07:00:00,West,Web,Outdoor,Core,Lucas,8,27.0,0.1,4,No,4,NONE,216.0,194.4,135.97,58.43,holiday late reorder priority upgrade late priority reorder
ORD0003375,22569,2024-01-16 16:00:00,West,Marketplace,Electronics,Core,James,3,10.26,0.05,2,No,4,WELCOME,30.78,29.24,21.99,7.25,late gift priority priority priority priority holiday reorder reorder upgrade reorder
ORD0002095,87484,2024-10-19 15:00:00,South,Web,Apparel,Clearance,Liam,3,48.55,0.15,6,No,3,WELCOME,145.65,123.8,74.71,49.09,upgrade reorder holiday holiday priority priority premium premium coupon priority coupon bundle
ORD0014331,76246,2024-02-27 18:00:00,Midwest,Web,Beauty,Seasonal,Maya,2,20.5,0.2,4,No,4,VIP10,41.0,32.8,17.17,15.63,priority bundle upgrade bundle priority priority priority holiday damaged
ORD0029977,28879,2024-07-07 14:00:00,Midwest,Web,Home,Core,Liam,5,41.73,0.0,5,No,3,SPRING24,208.65,208.65,115.81,92.84,bundle premium holiday holiday bundle coupon bundle damaged priority reorder
ORD0002623,87535,2024-08-16 00:00:00,South,Mobile,Electronics,Core,James,8,22.93,0.0,3,No,4,NONE,183.44,183.44,127.19,56.25,late holiday priority gift late priority reorder reorder bundle damaged holiday
ORD0004079,25127,2024-08-01 06:00:00,West,Mobile,Electronics,Core,Maya,6,33.75,0.0,3,No,3,NONE,202.5,202.5,118.07,84.43,priority reorder reorder priority gift holiday holiday upgrade gift
ORD0011914,66950,2024-04-01 14:00:00,West,Mobile,Toys,Seasonal,Liam,8,41.15,0.2,3,No,2,NONE,329.2,263.36,209.59,53.77,coupon coupon priority reorder upgrade coupon
ORD0002634,97913,2024-08-29 17:00:00,Northeast,Mobile,Groceries,Seasonal,James,3,60.72,0.05,3,No,5,WELCOME,182.16,173.05,132.29,40.76,priority coupon late damaged late reorder reorder
ORD0003076,39375,2024-11-29 03:00:00,Northeast,Retail,Electronics,Core,Maya,3,14.63,0.2,4,No,5,WELCOME,43.89,35.11,26.52,8.59,damaged late damaged late reorder coupon upgrade gift bundle gift
ORD0003463,30976,2024-06-30 13:00:00,South,Web,Outdoor,Core,Noah,5,14.03,0.1,5,No,5,NONE,70.15,63.14,42.74,20.4,gift upgrade late late upgrade reorder bundle damaged
ORD0019232,88103,2024-09-08 22:00:00,Midwest,Mobile,Toys,Core,Ava,2,8.43,0.0,5,No,3,NONE,16.86,16.86,8.41,8.45,gift coupon premium damaged damaged upgrade upgrade
ORD0033391,15071,2024-09-19 23:00:00,Northeast,Marketplace,Home,Premium,Maya,1,54.62,0.0,5,No,5,BFCM,54.62,54.62,31.48,23.14,gift priority priority priority premium bundle reorder reorder gift coupon damaged
ORD0039997,69922,2024-10-31 00:00:00,South,Mobile,Electronics,Core,Ava,3,51.41,0.0,2,No,4,NONE,154.23,154.23,116.31,37.92,reorder late damaged gift bundle gift priority gift
ORD0010645,68776,2024-11-14 18:00:00,South,Marketplace,Groceries,Core,Lucas,1,16.92,0.05,3,No,5,SPRING24,16.92,16.07,9.08,6.99,holiday gift reorder reorder priority reorder holiday reorder premium holiday
ORD0003345,77652,2024-11-23 14:00:00,Northeast,Web,Electronics,Core,Liam,7,36.5,0.2,2,No,4,NONE,255.5,204.4,117.91,86.49,damaged reorder damaged holiday upgrade reorder holiday
ORD0029602,50247,2024-06-17 16:00:00,South,Mobile,Toys,Premium,Ava,7,40.14,0.05,5,No,4,NONE,280.98,266.93,187.81,79.12,late upgrade priority late holiday damaged priority gift coupon
ORD0025869,54644,2024-10-12 07:00:00,West,Web,Beauty,Core,Liam,4,29.9,0.15,7,No,5,WELCOME,119.6,101.66,63.12,38.54,late gift premium premium late
ORD0024212,89347,2024-05-19 21:00:00,Northeast,Web,Toys,Core,Liam,1,20.87,0.0,4,No,5,VIP10,20.87,20.87,15.74,5.13,bundle premium holiday coupon priority priority bundle
ORD0031375,62960,2024-09-06 13:00:00,Midwest,Mobile,Toys,Premium,Maya,3,64.58,0.0,2,No,5,VIP10,193.74,193.74,110.13,83.61,coupon holiday priority priority reorder gift
ORD0003797,99520,2024-06-18 04:00:00,West,Web,Electronics,Clearance,James,3,32.3,0.1,3,No,3,NONE,96.9,87.21,61.59,25.62,damaged upgrade premium holiday premium holiday late coupon reorder late
ORD0025708,29295,2024-06-25 21:00:00,Midwest,Retail,Toys,Core,Ava,4,15.62,0.0,6,No,5,BFCM,62.48,62.48,37.75,24.73,bundle late bundle bundle gift gift
ORD0002214,36853,2024-06-12 07:00:00,South,Mobile,Home,Seasonal,Ava,3,23.66,0.1,6,No,4,WELCOME,70.98,63.88,33.06,30.82,holiday coupon coupon bundle late gift upgrade priority gift
ORD0039041,43139,2024-07-05 18:00:00,South,Marketplace,Electronics,Clearance,Ava,8,21.46,0.1,2,No,4,NONE,171.68,154.51,87.12,67.39,bundle coupon late reorder damaged upgrade
ORD0021706,79775,2024-10-06 07:00:00,West,Web,Outdoor,Core,James,4,38.86,0.15,4,No,4,WELCOME,155.44,132.12,65.9,66.22,gift damaged holiday bundle priority
ORD0011559,86027,2024-07-11 16:00:00,Northeast,Mobile,Home,Premium,Lucas,7,28.65,0.0,4,No,4,SPRING24,200.55,200.55,105.22,95.33,damaged coupon bundle premium priority holiday late coupon holiday
ORD0024487,10289,2024-01-24 23:00:00,Northeast,Retail,Apparel,Core,Liam,5,35.28,0.0,4,No,4,WELCOME,176.4,176.4,118.38,58.02,upgrade late premium bundle damaged reorder damaged coupon bundle bundle
ORD0019894,67927,2024-03-20 20:00:00,South,Web,Apparel,Seasonal,Emma,7,248.27,0.0,3,No,4,BFCM,1737.89,1737.89,1146.52,591.37,damaged bundle gift reorder reorder priority priority premium priority reorder
ORD0019391,80637,2024-07-30 07:00:00,West,Web,Toys,Seasonal,Ava,3,77.79,0.0,2,No,5,NONE,233.37,233.37,124.98,108.39,bundle upgrade premium bundle gift reorder upgrade
ORD0029191,62227,2024-03-21 20:00:00,Northeast,Web,Apparel,Core,Ava,7,19.36,0.2,2,No,3,NONE,135.52,108.42,86.56,21.86,coupon gift upgrade premium damaged coupon
ORD0027551,44791,2024-04-27 17:00:00,Northeast,Mobile,Electronics,Clearance,Lucas,8,20.33,0.1,2,Yes,5,NONE,162.64,146.38,117.85,28.53,holiday late upgrade damaged holiday coupon
ORD0038168,44144,2024-11-21 07:00:00,South,Marketplace,Apparel,Premium,Ava,6,37.8,0.15,3,Yes,4,NONE,226.8,192.78,149.44,43.34,reorder holiday gift premium upgrade
ORD0037461,22414,2024-04-18 06:00:00,West,Web,Apparel,Clearance,James,1,35.04,0.1,2,No,2,VIP10,35.04,31.54,21.85,9.69,bundle reorder coupon coupon priority reorder
ORD0020771,90122,2024-10-28 08:00:00,South,Web,Home,Seasonal,Liam,8,41.33,0.05,3,No,5,NONE,330.64,314.11,156.82,157.29,damaged bundle bundle damaged reorder holiday holiday upgrade
ORD0039740,87331,2024-12-24 00:00:00,South,Web,Home,Clearance,Sophia,3,37.3,0.1,6,No,5,NONE,111.9,100.71,81.95,18.76,late reorder priority reorder damaged upgrade gift holiday upgrade
ORD0036414,35719,2024-02-18 10:00:00,Midwest,Mobile,Outdoor,Premium,Lucas,8,20.23,0.15,3,No,1,NONE,161.84,137.56,95.96,41.6,bundle holiday damaged damaged damaged late bundle
ORD0003610,32860,2024-08-02 09:00:00,Midwest,Retail,Apparel,Premium,Ava,3,83.03,0.0,3,No,2,NONE,249.09,249.09,158.23,90.86,coupon coupon gift coupon reorder holiday
ORD0014825,24067,2024-03-30 19:00:00,Midwest,Marketplace,Beauty,Premium,Sophia,3,15.19,0.0,3,No,5,VIP10,45.57,45.57,23.49,22.08,priority holiday late priority bundle reorder upgrade damaged coupon late upgrade
ORD0025347,74473,2024-05-31 16:00:00,Northeast,Mobile,Groceries,Seasonal,Maya,6,89.61,0.0,2,No,4,NONE,537.66,537.66,271.43,266.23,late upgrade premium damaged late coupon coupon
ORD0040561,66065,2024-07-31 16:00:00,West,Marketplace,Home,Seasonal,Noah,2,71.14,0.2,2,No,5,NONE,142.28,113.82,63.42,50.4,gift premium upgrade premium upgrade late holiday gift bundle reorder late
ORD0021208,91434,2024-11-09 13:00:00,Midwest,Web,Toys,Premium,James,8,41.15,0.0,4,No,4,SPRING24,329.2,329.2,199.52,129.68,holiday coupon bundle bundle late late damaged
ORD0014321,81647,2024-06-21 23:00:00,Midwest,Marketplace,Outdoor,Clearance,Maya,1,46.49,0.0,3,Yes,3,WELCOME,46.49,46.49,31.08,15.41,priority coupon bundle late reorder holiday gift holiday damaged premium
ORD0003655,87533,2024-12-21 16:00:00,Midwest,Marketplace,Toys,Premium,Sophia,8,23.05,0.0,4,No,4,NONE,184.4,184.4,129.05,55.35,bundle damaged gift bundle reorder coupon bundle reorder premium reorder upgrade
ORD0017748,97127,2024-11-18 12:00:00,Midwest,Web,Electronics,Core,Maya,8,66.88,0.0,3,No,4,NONE,535.04,535.04,348.16,186.88,damaged upgrade damaged holiday damaged reorder damaged holiday holiday reorder holiday late
ORD0040534,85911,2024-06-27 13:00:00,Northeast,Web,Electronics,Seasonal,Liam,1,19.05,0.05,2,No,4,NONE,19.05,18.1,12.33,5.77,holiday bundle late reorder gift coupon damaged coupon premium upgrade late reorder
ORD0002708,88568,2024-05-06 11:00:00,South,Web,Beauty,Clearance,Maya,1,46.87,0.0,6,No,5,NONE,46.87,46.87,34.81,12.06,late bundle bundle bundle coupon late holiday damaged gift upgrade holiday gift
ORD0032094,25435,2024-03-08 08:00:00,South,Web,Toys,Clearance,Lucas,3,47.26,0.15,3,Yes,5,NONE,141.78,120.51,60.68,59.83,holiday reorder premium gift upgrade late late gift damaged premium holiday upgrade
ORD0039261,29582,2024-09-12 06:00:00,West,Retail,Home,Seasonal,Ava,1,29.58,0.05,4,No,4,NONE,29.58,28.1,17.39,10.71,priority bundle upgrade priority premium priority bundle
ORD0015714,30410,2024-06-12 08:00:00,South,Web,Electronics,Core,Emma,8,40.35,0.0,5,No,5,VIP10,322.8,322.8,171.37,151.43,holiday holiday coupon coupon holiday premium holiday
ORD0011459,24310,2024-12-27 05:00:00,Northeast,Web,Groceries,Clearance,Lucas,4,37.98,0.0,3,Yes,3,NONE,151.92,151.92,104.64,47.28,reorder premium holiday holiday damaged coupon bundle premium
ORD0024294,47222,2024-04-19 11:00:00,Northeast,Retail,Groceries,Core,Maya,3,61.78,0.1,2,No,3,WELCOME,185.34,166.81,112.76,54.05,premium late priority premium gift late
ORD0022385,48166,2024-11-01 06:00:00,Northeast,Marketplace,Beauty,Core,Liam,2,47.48,0.2,4,No,1,NONE,94.96,75.97,38.39,37.58,priority reorder damaged late priority coupon
ORD0003535,44930,2024-01-18 17:00:00,South,Mobile,Home,Premium,Sophia,1,14.5,0.05,4,No,3,NONE,14.5,13.77,6.49,7.28,damaged priority premium priority coupon
ORD0022188,33509,2024-03-26 17:00:00,West,Marketplace,Electronics,Core,James,2,55.76,0.2,4,No,3,NONE,111.52,89.22,58.34,30.88,bundle premium reorder upgrade premium bundle bundle reorder upgrade late reorder upgrade
ORD0003913,30097,2024-09-19 03:00:00,West,Mobile,Groceries,Core,Noah,4,55.69,0.0,4,No,5,NONE,222.76,222.76,167.13,55.63,priority upgrade holiday upgrade reorder reorder gift priority holiday
ORD0023227,94132,2024-10-28 01:00:00,South,Web,Beauty,Core,Emma,4,38.18,0.15,4,No,4,NONE,152.72,129.81,74.12,55.69,damaged priority coupon damaged damaged reorder
ORD0018632,25302,2024-06-07 22:00:00,Midwest,Marketplace,Toys,Seasonal,James,4,65.18,0.0,2,No,4,VIP10,260.72,260.72,152.33,108.39,upgrade priority gift coupon premium premium premium premium coupon priority
ORD0016248,57597,2024-01-09 23:00:00,Northeast,Mobile,Beauty,Core,Noah,4,21.6,0.1,3,No,3,NONE,86.4,77.76,48.19,29.57,upgrade gift premium reorder priority holiday bundle priority bundle bundle priority premium
ORD0002586,47353,2024-04-18 02:00:00,South,Mobile,Outdoor,Premium,James,1,98.87,0.1,3,Yes,5,SPRING24,98.87,88.98,67.72,21.26,coupon late damaged reorder damaged upgrade gift reorder priority bundle
ORD0027477,78664,2024-12-01 09:00:00,Northeast,Web,Groceries,Core,Lucas,5,37.27,0.0,6,No,4,SPRING24,186.35,186.35,105.81,80.54,holiday bundle late reorder coupon reorder reorder damaged late
ORD0033536,80416,2024-08-22 17:00:00,South,Web,Groceries,Core,Sophia,7,58.67,0.1,5,No,5,NONE,410.69,369.62,241.26,128.36,priority premium coupon coupon priority premium priority priority reorder coupon damaged
ORD0012769,86153,2024-09-10 06:00:00,Northeast,Web,Outdoor,Premium,James,1,33.65,0.0,3,No,4,WELCOME,33.65,33.65,17.22,16.43,reorder priority late gift premium gift upgrade
ORD0011598,39486,2024-01-20 23:00:00,Midwest,Web,Home,Premium,James,8,58.97,0.2,2,No,4,NONE,471.76,377.41,263.19,114.22,priority coupon bundle holiday bundle holiday damaged priority gift
ORD0010627,12772,2024-06-20 04:00:00,Midwest,Retail,Beauty,Seasonal,Sophia,5,32.08,0.0,4,Yes,2,WELCOME,160.4,160.4,131.04,29.36,holiday coupon coupon late priority bundle gift gift holiday holiday holiday
ORD0041611,12444,2024-10-14 05:00:00,South,Web,Home,Seasonal,Noah,5,56.02,0.2,3,No,3,WELCOME,280.1,224.08,111.1,112.98,damaged gift coupon bundle upgrade
ORD0020265,16639,2024-07-02 18:00:00,South,Mobile,Beauty,Core,Sophia,6,29.19,0.15,3,No,3,NONE,175.14,148.87,117.42,31.45,bundle priority premium reorder bundle coupon coupon reorder holiday
ORD0032828,38051,2024-09-28 11:00:00,West,Web,Toys,Premium,Sophia,2,53.39,0.15,5,No,5,NONE,106.78,90.76,46.13,44.63,premium upgrade holiday bundle premium upgrade holiday priority coupon upgrade coupon damaged
ORD0002727,28258,2024-11-21 07:00:00,West,Mobile,Home,Premium,Ava,7,33.07,0.0,2,Yes,3,NONE,231.49,231.49,171.72,59.77,reorder bundle holiday damaged premium late priority
ORD0023099,39021,2024-05-21 15:00:00,Northeast,Mobile,Outdoor,Clearance,Sophia,5,58.41,0.0,5,No,4,NONE,292.05,292.05,199.42,92.63,reorder gift holiday coupon damaged bundle late
ORD0034050,79237,2024-07-28 16:00:00,Northeast,Marketplace,Apparel,Premium,James,6,28.19,0.0,3,No,2,BFCM,169.14,169.14,126.54,42.6,upgrade coupon priority late bundle priority bundle
ORD0038824,64462,2024-04-10 18:00:00,West,Mobile,Electronics,Core,Ava,8,96.64,0.1,5,No,3,WELCOME,773.12,695.81,465.43,230.38,damaged coupon upgrade upgrade late premium
ORD0018756,17011,2024-04-16 11:00:00,Northeast,Mobile,Toys,Clearance,Lucas,1,22.02,0.1,4,No,4,NONE,22.02,19.82,10.33,9.49,bundle premium holiday premium damaged holiday
ORD0002323,35602,2024-07-04 03:00:00,Midwest,Mobile,Beauty,Premium,Ava,6,34.43,0.15,5,No,4,NONE,206.58,175.59,86.83,88.76,damaged damaged gift gift holiday premium
ORD0032428,52131,2024-11-03 12:00:00,Midwest,Marketplace,Outdoor,Core,Liam,3,27.81,0.15,5,Yes,3,NONE,83.43,70.92,42.75,28.17,damaged priority priority reorder priority bundle priority coupon coupon late coupon
ORD0026664,69598,2024-10-30 04:00:00,West,Web,Home,Seasonal,Lucas,3,12.92,0.1,3,No,4,WELCOME,38.76,34.88,16.85,18.03,holiday bundle gift holiday upgrade late premium holiday coupon bundle bundle coupon
ORD0003298,24707,2024-05-23 19:00:00,West,Retail,Beauty,Core,Sophia,3,82.89,0.05,4,No,5,NONE,248.67,236.24,191.04,45.2,reorder premium upgrade damaged upgrade reorder
ORD0015584,67034,2024-03-09 13:00:00,West,Web,Beauty,Core,Emma,3,45.43,0.0,7,No,5,NONE,136.29,136.29,73.06,63.23,coupon gift coupon gift late bundle reorder premium reorder upgrade
ORD0039644,79451,2024-05-02 18:00:00,Northeast,Mobile,Outdoor,Core,Liam,3,42.1,0.0,2,Yes,3,NONE,126.3,126.3,86.05,40.25,premium gift priority damaged damaged reorder priority bundle reorder
ORD0034206,40410,2024-04-06 03:00:00,Midwest,Mobile,Groceries,Clearance,Maya,3,45.55,0.2,2,No,4,NONE,136.65,109.32,56.92,52.4,reorder priority priority reorder late premium reorder late
ORD0014958,49136,2024-01-14 22:00:00,South,Mobile,Toys,Seasonal,Sophia,7,40.33,0.2,3,No,3,NONE,282.31,225.85,121.48,104.37,damaged gift gift priority bundle holiday late
ORD0021041,75682,2024-07-27 19:00:00,South,Mobile,Electronics,Core,Noah,6,89.48,0.0,5,No,5,WELCOME,536.88,536.88,314.35,222.53,holiday holiday coupon damaged holiday bundle gift bundle premium priority premium gift
ORD0018942,70382,2024-10-13 15:00:00,West,Mobile,Apparel,Seasonal,Noah,6,34.19,0.0,4,Yes,5,NONE,205.14,205.14,105.54,99.6,premium gift late holiday premium
ORD0037593,47696,2024-10-11 09:00:00,South,Web,Electronics,Core,Noah,1,42.19,0.0,4,No,2,WELCOME,42.19,42.19,24.49,17.7,reorder reorder holiday damaged gift premium late
ORD0010658,99752,2024-12-13 12:00:00,Midwest,Mobile,Electronics,Core,Emma,5,20.46,0.0,2,No,4,NONE,102.3,102.3,59.36,42.94,bundle coupon damaged holiday coupon damaged coupon late
ORD0002593,95118,2024-09-09 07:00:00,Northeast,Marketplace,Home,Seasonal,James,4,31.86,0.0,1,Yes,3,WELCOME,127.44,127.44,82.68,44.76,reorder damaged priority premium gift gift bundle gift late
ORD0002788,83165,2024-10-17 10:00:00,South,Web,Home,Core,Liam,4,36.1,0.1,3,No,3,NONE,144.4,129.96,101.36,28.6,gift reorder gift late priority holiday gift damaged damaged late coupon upgrade
ORD0023987,53487,2024-10-19 03:00:00,Midwest,Retail,Outdoor,Core,Liam,4,28.17,0.0,1,Yes,4,NONE,112.68,112.68,89.77,22.91,holiday reorder bundle bundle gift premium
ORD0038184,45818,2024-05-01 21:00:00,Northeast,Marketplace,Toys,Core,James,6,71.91,0.0,6,No,3,NONE,431.46,431.46,308.56,122.9,upgrade priority late upgrade coupon upgrade
ORD0020801,19615,2024-04-09 09:00:00,Midwest,Web,Apparel,Core,Lucas,1,53.97,0.2,4,No,4,BFCM,53.97,43.18,22.94,20.24,late premium late holiday gift late gift holiday premium upgrade late
ORD0014994,14648,2024-08-25 17:00:00,Midwest,Mobile,Groceries,Core,Lucas,1,32.79,0.0,5,No,3,SPRING24,32.79,32.79,22.17,10.62,coupon priority upgrade gift late bundle reorder gift upgrade priority holiday
ORD0014593,16330,2024-08-11 20:00:00,Midwest,Mobile,Electronics,Core,Maya,7,51.26,0.2,1,No,3,NONE,358.82,287.06,169.8,117.26,bundle reorder late reorder priority reorder reorder
ORD0003877,29078,2024-01-19 16:00:00,Midwest,Web,Home,Seasonal,Sophia,6,30.64,0.0,2,No,4,NONE,183.84,183.84,131.15,52.69,late priority premium upgrade damaged coupon
ORD0033798,80531,2024-01-24 14:00:00,Northeast,Retail,Electronics,Core,Maya,4,74.9,0.15,2,No,4,WELCOME,299.6,254.66,171.36,83.3,gift holiday upgrade premium upgrade premium priority bundle late coupon late late
ORD0041635,24398,2024-06-13 03:00:00,West,Web,Outdoor,Clearance,Noah,8,53.97,0.0,3,No,5,SPRING24,431.76,431.76,319.39,112.37,bundle damaged coupon damaged late priority upgrade upgrade gift
ORD0003207,28157,2024-01-31 04:00:00,Northeast,Mobile,Home,Seasonal,Sophia,1,28.55,0.0,3,Yes,5,NONE,28.55,28.55,16.5,12.05,bundle coupon bundle priority bundle upgrade bundle
ORD0023489,50517,2024-10-11 15:00:00,South,Web,Home,Premium,Lucas,1,21.5,0.15,3,No,4,NONE,21.5,18.27,15.11,3.16,reorder damaged late coupon bundle coupon upgrade priority priority priority coupon upgrade
ORD0014947,18673,2024-12-30 10:00:00,Midwest,Retail,Home,Core,James,8,70.27,0.1,2,No,4,NONE,562.16,505.94,365.06,140.88,damaged coupon reorder premium upgrade gift holiday priority priority
ORD0011217,83670,2024-04-09 03:00:00,South,Marketplace,Outdoor,Premium,Emma,6,16.61,0.1,3,No,3,NONE,99.66,89.69,58.52,31.17,premium gift late gift damaged late
ORD0018416,40930,2024-02-05 06:00:00,Northeast,Retail,Electronics,Seasonal,Sophia,7,42.83,0.2,1,No,3,NONE,299.81,239.85,116.09,123.76,coupon damaged priority reorder upgrade premium premium priority late upgrade damaged damaged
ORD0002625,87129,2024-12-15 21:00:00,Northeast,Retail,Electronics,Clearance,Sophia,3,34.68,0.0,3,No,4,NONE,104.04,104.04,61.25,42.79,gift bundle upgrade gift coupon bundle coupon
ORD0023949,25663,2024-01-16 03:00:00,Midwest,Retail,Electronics,Core,Noah,7,24.02,0.0,4,No,5,NONE,168.14,168.14,80.28,87.86,upgrade bundle priority reorder holiday reorder
ORD0004081,60833,2024-09-24 06:00:00,Midwest,Web,Apparel,Clearance,Noah,4,25.37,0.1,3,No,1,VIP10,101.48,91.33,43.39,47.94,bundle coupon gift reorder coupon upgrade
ORD0016025,42593,2024-09-27 03:00:00,Midwest,Web,Home,Core,Sophia,5,20.79,0.0,2,No,4,NONE,103.95,103.95,73.69,30.26,damaged holiday bundle upgrade priority priority gift
ORD0023463,93500,2024-07-14 13:00:00,Midwest,Web,Groceries,Premium,Sophia,6,33.91,0.05,6,No,4,NONE,203.46,193.29,126.19,67.1,coupon damaged coupon priority coupon upgrade holiday reorder premium late bundle damaged
ORD0013580,11774,2024-07-20 12:00:00,South,Web,Beauty,Seasonal,Sophia,8,28.76,0.0,3,No,3,NONE,230.08,230.08,189.95,40.13,holiday gift late reorder late
ORD0010484,47822,2024-02-29 01:00:00,West,Mobile,Home,Core,Emma,8,20.25,0.0,2,No,1,NONE,162.0,162.0,82.47,79.53,late upgrade premium gift holiday reorder
ORD0031881,34929,2024-02-06 15:00:00,West,Mobile,Home,Core,Sophia,3,46.87,0.0,3,No,4,NONE,140.61,140.61,74.06,66.55,bundle bundle damaged reorder late late reorder
ORD0002876,96973,2024-10-20 16:00:00,Northeast,Mobile,Beauty,Core,Liam,4,47.39,0.15,3,No,5,VIP10,189.56,161.13,112.95,48.18,late bundle bundle bundle priority bundle gift holiday priority upgrade damaged
ORD0010764,13670,2024-01-07 15:00:00,West,Web,Groceries,Core,James,4,39.14,0.0,2,Yes,5,WELCOME,156.56,156.56,90.19,66.37,damaged premium gift reorder reorder premium gift priority
ORD0003611,35653,2024-02-04 05:00:00,West,Retail,Beauty,Core,Maya,1,37.37,0.2,3,No,4,BFCM,37.37,29.9,14.32,15.58,holiday coupon premium priority premium upgrade reorder reorder damaged bundle bundle holiday
ORD0040064,27621,2024-09-24 08:00:00,South,Web,Apparel,Clearance,Lucas,6,21.02,0.1,2,No,5,WELCOME,126.12,113.51,82.4,31.11,bundle late late coupon priority
ORD0011712,52490,2024-04-05 07:00:00,Northeast,Web,Beauty,Seasonal,Ava,7,51.2,0.2,3,No,4,NONE,358.4,286.72,163.43,123.29,holiday upgrade late damaged late holiday
ORD0027535,27400,2024-09-06 11:00:00,Northeast,Mobile,Electronics,Premium,Ava,6,14.75,0.1,3,No,3,WELCOME,88.5,79.65,53.2,26.45,premium damaged gift reorder late priority damaged damaged
ORD0025155,14464,2024-09-01 15:00:00,West,Web,Electronics,Seasonal,Emma,2,77.61,0.2,4,No,4,NONE,155.22,124.18,88.22,35.96,upgrade gift reorder bundle upgrade coupon upgrade premium
ORD0041694,33401,2024-03-10 17:00:00,West,Web,Beauty,Clearance,Ava,6,43.86,0.0,4,No,3,NONE,263.16,263.16,152.8,110.36,gift gift premium holiday upgrade premium priority upgrade damaged premium bundle bundle
ORD0040403,63631,2024-12-16 23:00:00,South,Mobile,Groceries,Premium,Lucas,5,25.79,0.15,3,No,4,SPRING24,128.95,109.61,84.63,24.98,damaged coupon priority upgrade premium upgrade coupon upgrade
ORD0003705,57069,2024-11-13 21:00:00,South,Marketplace,Apparel,Core,Liam,3,10.39,0.2,2,No,1,SPRING24,31.17,24.94,16.14,8.8,upgrade upgrade upgrade gift priority premium gift damaged
ORD0019840,81033,2024-11-28 06:00:00,West,Marketplace,Home,Premium,Lucas,4,46.64,0.15,3,No,1,WELCOME,186.56,158.58,94.62,63.96,bundle coupon premium holiday holiday damaged priority
ORD0037801,74845,2024-08-03 23:00:00,Northeast,Web,Apparel,Premium,Liam,4,40.9,0.0,3,No,4,NONE,163.6,163.6,124.87,38.73,gift bundle premium damaged upgrade bundle priority gift coupon reorder bundle
ORD0002110,33244,2024-02-26 02:00:00,West,Web,Beauty,Premium,Liam,7,33.59,0.0,4,No,3,NONE,235.13,235.13,139.16,95.97,reorder coupon damaged premium bundle holiday gift premium
